1,date_ymd,time_h:m:s,feeding_time,group_size,group,access_focal,location_focal,condition,cl_distance,cl_height,cp_distance,cp_height,du_distance,du_height,fg_distance,fg_height,fy_distance,fy_height,iz_distance,iz_height,ma_distance,ma_height,me_distance,me_height,pa_distance,pa_height,pe_distance,pe_height,po_distance,po_height,pp_distance,pp_height,rk_distance,rk_height,tr_distance,tr_height,observer_id
1,06/14/2016, 09:20:03,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,10,med,,,,,,,,,,,,,,,,,1231
1,06/14/2016, 09:30:03,0,2,4,satellite,satellite,satellite, ,,11,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,06/14/2016, 09:40:03,0,2,4,satellite,satellite,satellite, ,,focal,unknown,,,,,,,5,med,,,,,,,,,,,,,,,,,1231
1,06/14/2016, 09:50:03,0,2,4,satellite,satellite,satellite, ,,12,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,06/14/2016, 10:00:03,1,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,1,med,,,,,,,,,,,,,,,,,1231
1,06/14/2016, 10:10:03,1,2,4,satellite,satellite,satellite, ,,12,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,06/14/2016, 10:20:03,1,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,11,med,,,,,,,,,,,,,,,,,1231
1,06/14/2016, 10:30:03,2,2,4,satellite,satellite,satellite, ,,1,low,,,,,,,focal,low,,,,,,,,,,,,,,,,,1231
1,06/14/2016, 10:40:03,2,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,3,med,,,,,,,,,,,,,,,,,1231
1,06/14/2016, 10:50:03,2,2,4,satellite,satellite,satellite, ,,3,low,,,,,,,focal,low,,,,,,,,,,,,,,,,,1231
1,06/14/2016, 14:00:45,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,ground,5,med,12,med,6,med,916
1,06/14/2016, 14:10:45,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,4,low,focal,med,2,med,8,med,916
1,06/14/2016, 14:20:45,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,14,low,4,med,focal,low,12,med,916
1,06/14/2016, 14:30:45,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,3,low,5,med,4,low,focal,med,916
1,06/14/2016, 14:40:45,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,ground,6,med,10,low,9,med,916
1,06/14/2016, 14:50:45,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,13,low,4,med,focal,med,3,med,916
1,06/14/2016, 15:00:45,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,14,low,5,med,10,med,focal,med,916
1,06/14/2016, 15:10:45,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,7,med,10,med,7,ground,916
1,06/14/2016, 15:20:45,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,10,low,focal,low,3,med,2,ground,916
1,06/14/2016, 15:30:45,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,9,low,3,med,focal,med,10,ground,916
1,06/14/2016, 15:40:45,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,12,low,9,low,7,med,focal,med,916
1,06/14/2016, 15:50:45,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,med,11,med,12,med,9,med,916
1,06/14/2016, 15:58:12,0,3,1,satellite,satellite,satellite, ,,,,,,focal,low,0,low,,,,,,,5,med,,,,,,,,,,,916
1,06/14/2016, 16:08:12,1,3,1,satellite,satellite,satellite, ,,,,,,3,med,focal,low,,,,,,,6,med,,,,,,,,,,,916
1,06/14/2016, 16:18:12,1,3,1,satellite,satellite,satellite, ,,,,,,5,med,3,med,,,,,,,focal,low,,,,,,,,,,,916
1,06/14/2016, 16:28:12,1,3,1,satellite,satellite,satellite, ,,,,,,focal,med,4,low,,,,,,,1,med,,,,,,,,,,,916
1,06/14/2016, 16:38:12,2,3,1,satellite,satellite,satellite, ,,,,,,2,med,3,med,,,,,,,focal,med,,,,,,,,,,,916
1,06/14/2016, 16:48:12,2,3,1,satellite,satellite,satellite, ,,,,,,focal,med,4,low,,,,,,,5,low,,,,,,,,,,,916
1,06/14/2016, 16:58:12,2,3,1,satellite,satellite,satellite, ,,,,,,0,med,focal,med,,,,,,,1,med,,,,,,,,,,,916
1,06/14/2016, 17:08:12,0,3,1,satellite,satellite,satellite, ,,,,,,2,med,4,med,,,,,,,focal,med,,,,,,,,,,,916
1,06/14/2016, 17:18:12,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,4,low,,,,,,,4,med,,,,,,,,,,,916
1,06/14/2016, 17:28:12,0,3,1,satellite,satellite,satellite, ,,,,,,6,med,focal,low,,,,,,,7,med,,,,,,,,,,,916
1,06/14/2016, 17:38:12,0,3,1,satellite,satellite,satellite, ,,,,,,2,med,6,low,,,,,,,focal,med,,,,,,,,,,,916
1,06/14/2016, 17:48:12,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,7,low,,,,,,,2,med,,,,,,,,,,,916
1,06/15/2016, 05:57:58,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,6,med,,,,,,,,,,,,,,,,,916
1,06/15/2016, 06:07:58,0,2,4,satellite,satellite,satellite, ,,5,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,06/15/2016, 06:17:58,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,2,med,,,,,,,,,,,,,,,,,916
1,06/15/2016, 06:27:58,0,2,4,satellite,satellite,satellite, ,,7,med,,,,,,,focal,low,,,,,,,,,,,,,,,,,916
1,06/15/2016, 06:37:58,1,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,7,med,,,,,,,,,,,,,,,,,916
1,06/15/2016, 06:47:58,1,2,4,satellite,satellite,satellite, ,,4,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,06/15/2016, 06:57:58,1,2,4,satellite,satellite,satellite, ,,focal,unknown,,,,,,,7,med,,,,,,,,,,,,,,,,,916
1,06/15/2016, 07:07:58,2,2,4,satellite,satellite,satellite, ,,13,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,06/15/2016, 07:17:58,2,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,0,low,,,,,,,,,,,,,,,,,916
1,06/15/2016, 07:27:58,2,2,4,satellite,satellite,satellite, ,,6,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,06/15/2016, 07:37:58,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,4,med,,,,,,,,,,,,,,,,,916
1,06/15/2016, 07:47:58,0,2,4,satellite,satellite,satellite, ,,9,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,06/15/2016, 07:57:58,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,5,med,,,,,,,,,,,,,,,,,916
1,06/15/2016, 08:59:50,0,5,2,satellite,satellite,satellite,4,low,,,4,low,,,,,,,focal,ground,3,med,,,12,med,,,,,,,,,1231
1,06/15/2016, 09:09:50,0,5,2,satellite,satellite,satellite,7,ground,,,4,ground,,,,,,,6,low,focal,med,,,5,low,,,,,,,,,1231
1,06/15/2016, 09:19:50,0,5,2,satellite,satellite,satellite,3,ground,,,5,low,,,,,,,7,ground,5,med,,,focal,low,,,,,,,,,1231
1,06/15/2016, 09:29:50,0,5,2,satellite,satellite,satellite,8,med,,,5,low,,,,,,,focal,med,3,ground,,,3,ground,,,,,,,,,1231
1,06/15/2016, 09:39:50,0,5,2,satellite,satellite,satellite,focal,med,,,4,low,,,,,,,3,med,6,low,,,4,low,,,,,,,,,1231
1,06/15/2016, 09:49:50,0,5,2,satellite,satellite,satellite,8,ground,,,focal,med,,,,,,,5,med,6,unknown,,,7,low,,,,,,,,,1231
1,06/15/2016, 09:59:50,0,5,2,satellite,satellite,satellite,6,low,,,10,med,,,,,,,10,low,focal,med,,,11,med,,,,,,,,,1231
1,06/15/2016, 10:09:50,1,5,2,satellite,satellite,satellite,6,low,,,10,med,,,,,,,11,med,5,med,,,focal,low,,,,,,,,,1231
1,06/15/2016, 10:19:50,1,5,2,satellite,satellite,satellite,2,med,,,1,med,,,,,,,focal,med,10,med,,,0,med,,,,,,,,,1231
1,06/15/2016, 10:29:50,1,5,2,satellite,satellite,satellite,focal,med,,,5,med,,,,,,,8,med,6,med,,,7,med,,,,,,,,,1231
1,06/15/2016, 10:39:50,2,5,2,satellite,satellite,satellite,13,med,,,focal,low,,,,,,,2,low,11,med,,,7,low,,,,,,,,,1231
1,06/15/2016, 10:49:50,2,5,2,satellite,satellite,satellite,10,med,,,5,low,,,,,,,14,low,focal,unknown,,,9,med,,,,,,,,,1231
1,06/15/2016, 14:00:09,1,3,1,satellite,satellite,satellite, ,,,,,,focal,low,0,low,,,,,,,7,med,,,,,,,,,,,916
1,06/15/2016, 14:10:09,1,3,1,satellite,satellite,satellite, ,,,,,,3,med,focal,low,,,,,,,8,med,,,,,,,,,,,916
1,06/15/2016, 14:20:09,1,3,1,satellite,satellite,satellite, ,,,,,,3,med,4,med,,,,,,,focal,med,,,,,,,,,,,916
1,06/15/2016, 14:30:09,2,3,1,satellite,satellite,satellite, ,,,,,,focal,med,3,low,,,,,,,6,med,,,,,,,,,,,916
1,06/15/2016, 14:40:09,2,3,1,satellite,satellite,satellite, ,,,,,,5,low,focal,med,,,,,,,4,med,,,,,,,,,,,916
1,06/15/2016, 14:50:09,2,3,1,satellite,satellite,satellite, ,,,,,,3,med,4,med,,,,,,,focal,med,,,,,,,,,,,916
1,06/15/2016, 15:00:09,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,0,med,,,,,,,5,med,,,,,,,,,,,916
1,06/15/2016, 15:10:09,0,3,1,satellite,satellite,satellite, ,,,,,,4,med,focal,low,,,,,,,7,med,,,,,,,,,,,916
1,06/15/2016, 15:20:09,0,3,1,satellite,satellite,satellite, ,,,,,,0,med,6,med,,,,,,,focal,med,,,,,,,,,,,916
1,06/15/2016, 15:30:09,0,3,1,satellite,satellite,satellite, ,,,,,,focal,low,7,med,,,,,,,5,med,,,,,,,,,,,916
1,06/15/2016, 15:40:09,0,3,1,satellite,satellite,satellite, ,,,,,,6,ground,focal,med,,,,,,,5,med,,,,,,,,,,,916
1,06/15/2016, 15:45:40,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,focal,low,13,med,12,med,separate_enclosure,high,1231
1,06/15/2016, 15:50:09,0,3,1,satellite,satellite,satellite, ,,,,,,3,med,6,low,,,,,,,focal,med,,,,,,,,,,,916
1,06/15/2016, 15:55:40,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,15,low,focal,med,separate_enclosure,med,separate_enclosure,med,1231
1,06/15/2016, 16:05:40,1,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,high,separate_enclosure,high,focal,low,separate_enclosure,med,1231
1,06/15/2016, 16:15:40,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,not_visible,unknown,10,high,focal,med,1231
1,06/15/2016, 16:25:40,1,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,focal,low,separate_enclosure,high,11,med,separate_enclosure,med,1231
1,06/15/2016, 16:35:40,2,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,3,low,focal,low,separate_enclosure,med,separate_enclosure,med,1231
1,06/15/2016, 16:45:40,2,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,ground,separate_enclosure,med,focal,low,separate_enclosure,high,1231
1,06/15/2016, 16:55:40,2,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,15,ground,6,med,10,high,focal,med,1231
1,06/15/2016, 17:05:40,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,focal,ground,11,med,7,low,14,med,1231
1,06/15/2016, 17:15:40,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,11,med,focal,med,8,high,separate_enclosure,low,1231
1,06/15/2016, 17:25:40,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,11,med,focal,high,separate_enclosure,med,1231
1,06/15/2016, 17:35:40,0,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,med,separate_enclosure,med,separate_enclosure,high,focal,med,1231
1,06/16/2016, 05:56:09,0,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,focal,med,separate_enclosure,med,separate_enclosure,top,separate_enclosure,med,916
1,06/16/2016, 06:06:09,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,11,low,focal,med,separate_enclosure,med,separate_enclosure,med,916
1,06/16/2016, 06:16:09,0,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,separate_enclosure,med,focal,med,4,med,916
1,06/16/2016, 06:26:09,0,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,focal,low,separate_enclosure,med,separate_enclosure,med,14,med,916
1,06/16/2016, 06:36:09,1,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,separate_enclosure,med,2,med,focal,med,916
1,06/16/2016, 06:46:09,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,focal,top,separate_enclosure,med,separate_enclosure,med,916
1,06/16/2016, 06:56:09,1,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,separate_enclosure,med,focal,med,2,med,916
1,06/16/2016, 07:06:09,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,1,med,4,low,not_visible,unknown,focal,med,916
1,06/16/2016, 07:16:09,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,1,low,6,med,11,med,916
1,06/16/2016, 07:26:09,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,8,low,focal,med,4,med,7,med,916
1,06/16/2016, 07:36:09,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,6,med,5,med,focal,med,13,med,916
1,06/16/2016, 07:46:09,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,14,low,7,med,3,med,focal,med,916
1,06/16/2016, 07:56:09,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,14,low,7,med,4,med,focal,med,916
1,06/16/2016, 09:06:54,0,3,1,multiple,center,cbc, ,,,,,,8,low,8,low,,,,,,,focal,med,,,,,,,,,,,1231
1,06/16/2016, 09:16:54,0,3,1,multiple,satellite,sbc, ,,,,,,0,low,focal,low,,,,,,,separate_enclosure,med,,,,,,,,,,,1231
1,06/16/2016, 09:26:54,0,3,1,multiple,satellite,sbc, ,,,,,,focal,low,10,low,,,,,,,2,low,,,,,,,,,,,1231
1,06/16/2016, 09:36:54,0,3,1,multiple,center,cbc, ,,,,,,5,low,5,low,,,,,,,focal,low,,,,,,,,,,,1231
1,06/16/2016, 09:46:54,0,3,1,multiple,center,cbc, ,,,,,,3,med,focal,med,,,,,,,5,med,,,,,,,,,,,1231
1,06/16/2016, 09:56:54,0,3,1,multiple,center,cbc, ,,,,,,focal,med,0,med,,,,,,,8,med,,,,,,,,,,,1231
1,06/16/2016, 10:06:54,1,3,1,multiple,center,cbc, ,,,,,,5,med,6,low,,,,,,,focal,low,,,,,,,,,,,1231
1,06/16/2016, 10:16:54,1,3,1,multiple,center,cbc, ,,,,,,4,med,focal,low,,,,,,,5,low,,,,,,,,,,,1231
1,06/16/2016, 10:26:54,1,3,1,multiple,center,cbc, ,,,,,,focal,med,8,med,,,,,,,separate_enclosure,med,,,,,,,,,,,1231
1,06/16/2016, 10:36:54,2,3,1,multiple,center,cbc, ,,,,,,7,low,7,low,,,,,,,focal,med,,,,,,,,,,,1231
1,06/16/2016, 10:46:54,2,3,1,multiple,center,cbc, ,,,,,,0,med,focal,med,,,,,,,separate_enclosure,med,,,,,,,,,,,1231
1,06/16/2016, 10:56:54,2,3,1,multiple,center,cbc, ,,,,,,5,med,10,med,,,,,,,focal,med,,,,,,,,,,,1231
1,06/16/2016, 13:01:57,0,5,2,satellite,satellite,satellite,focal,med,,,6,low,,,,,,,5,ground,4,med,,,3,low,,,,,,,,,916
1,06/16/2016, 13:11:57,0,5,2,satellite,satellite,satellite,4,med,,,focal,low,,,,,,,6,ground,6,med,,,4,low,,,,,,,,,916
1,06/16/2016, 13:21:57,0,5,2,satellite,satellite,satellite,7,med,,,4,low,,,,,,,focal,ground,9,med,,,5,low,,,,,,,,,916
1,06/16/2016, 13:31:57,0,5,2,satellite,satellite,satellite,5,med,,,7,low,,,,,,,5,ground,focal,med,,,0,med,,,,,,,,,916
1,06/16/2016, 13:41:57,0,5,2,satellite,satellite,satellite,3,low,,,2,low,,,,,,,9,ground,9,med,,,focal,low,,,,,,,,,916
1,06/16/2016, 13:51:57,0,5,2,satellite,satellite,satellite,focal,med,,,2,med,,,,,,,5,low,3,low,,,8,med,,,,,,,,,916
1,06/16/2016, 14:01:57,1,5,2,satellite,satellite,satellite,8,med,,,focal,med,,,,,,,6,low,2,med,,,3,med,,,,,,,,,916
1,06/16/2016, 14:11:57,1,5,2,satellite,satellite,satellite,6,low,,,5,med,,,,,,,focal,ground,6,low,,,5,low,,,,,,,,,916
1,06/16/2016, 14:21:57,1,5,2,satellite,satellite,satellite,7,med,,,3,ground,,,,,,,8,ground,focal,low,,,7,med,,,,,,,,,916
1,06/16/2016, 14:31:57,2,5,2,satellite,satellite,satellite,3,med,,,7,low,,,,,,,6,med,3,med,,,focal,med,,,,,,,,,916
1,06/16/2016, 16:24:19,1,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,4,med,,,,,,,,,,,,,,,,,916
1,06/16/2016, 16:34:19,2,2,4,satellite,satellite,satellite, ,,0,low,,,,,,,focal,low,,,,,,,,,,,,,,,,,916
1,06/16/2016, 16:44:19,2,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,1,med,,,,,,,,,,,,,,,,,916
1,06/16/2016, 16:54:19,2,2,4,satellite,satellite,satellite, ,,6,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,06/16/2016, 17:04:19,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,7,med,,,,,,,,,,,,,,,,,916
1,06/16/2016, 17:14:19,0,2,4,satellite,satellite,satellite, ,,6,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,06/16/2016, 17:24:19,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,8,med,,,,,,,,,,,,,,,,,916
1,06/16/2016, 17:34:19,0,2,4,satellite,satellite,satellite, ,,3,low,,,,,,,focal,ground,,,,,,,,,,,,,,,,,916
1,06/17/2016, 06:03:22,0,3,1,multiple,center,cbc, ,,,,,,focal,med,1,low,,,,,,,12,low,,,,,,,,,,,916
1,06/17/2016, 06:13:22,0,3,1,multiple,satellite,sbc, ,,,,,,3,med,focal,low,,,,,,,separate_enclosure,low,,,,,,,,,,,916
1,06/17/2016, 06:23:22,0,3,1,multiple,center,cbc, ,,,,,,4,high,5,low,,,,,,,focal,med,,,,,,,,,,,916
1,06/17/2016, 06:33:22,1,3,1,multiple,center,cbc, ,,,,,,focal,low,0,low,,,,,,,separate_enclosure,med,,,,,,,,,,,916
1,06/17/2016, 06:43:22,1,3,1,multiple,center,cbc, ,,,,,,0,low,focal,low,,,,,,,separate_enclosure,med,,,,,,,,,,,916
1,06/17/2016, 06:53:22,1,3,1,multiple,satellite,sbc, ,,,,,,separate_enclosure,low,separate_enclosure,low,,,,,,,focal,med,,,,,,,,,,,916
1,06/17/2016, 07:03:22,2,3,1,multiple,center,cbc, ,,,,,,focal,low,0,low,,,,,,,10,med,,,,,,,,,,,916
1,06/17/2016, 07:13:22,2,3,1,multiple,center,cbc, ,,,,,,4,med,focal,low,,,,,,,11,low,,,,,,,,,,,916
1,06/17/2016, 07:23:22,2,3,1,multiple,center,cbc, ,,,,,,3,low,separate_enclosure,med,,,,,,,focal,low,,,,,,,,,,,916
1,06/17/2016, 07:33:22,0,3,1,multiple,center,cbc, ,,,,,,focal,low,13,med,,,,,,,separate_enclosure,med,,,,,,,,,,,916
1,06/17/2016, 07:43:22,0,3,1,multiple,center,cbc, ,,,,,,11,med,focal,med,,,,,,,11,med,,,,,,,,,,,916
1,06/17/2016, 07:53:22,0,3,1,multiple,center,cbc, ,,,,,,8,med,8,med,,,,,,,focal,low,,,,,,,,,,,916
1,06/17/2016, 09:04:47,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,12,med,11,med,13,med,1231
1,06/17/2016, 09:14:47,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,15,low,focal,med,5,low,4,med,1231
1,06/17/2016, 09:24:47,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,4,low,15,med,12,med,focal,med,1231
1,06/17/2016, 09:34:47,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,6,low,12,med,focal,med,5,low,1231
1,06/17/2016, 09:44:47,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,unknown,2,unknown,3,med,12,top,1231
1,06/17/2016, 11:13:31,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,8,med,12,med,11,med,focal,med,916
1,06/17/2016, 11:23:31,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,5,med,focal,med,4,low,5,med,916
1,06/17/2016, 11:33:31,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,7,ground,2,med,focal,med,5,med,916
1,06/17/2016, 11:43:31,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,12,ground,14,med,5,low,focal,med,916
1,06/18/2016, 08:59:44,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,3,med,,,,,,,,,,,,,,,,,1231
1,06/18/2016, 09:09:44,0,2,4,satellite,satellite,satellite, ,,4,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,06/18/2016, 09:19:44,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,5,med,,,,,,,,,,,,,,,,,1231
1,06/18/2016, 09:29:44,0,2,4,satellite,satellite,satellite, ,,3,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,06/18/2016, 09:39:44,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,0,low,,,,,,,,,,,,,,,,,1231
1,06/18/2016, 09:49:44,0,2,4,satellite,satellite,satellite, ,,5,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,06/18/2016, 09:59:44,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,3,med,,,,,,,,,,,,,,,,,1231
1,06/18/2016, 10:09:44,1,2,4,satellite,satellite,satellite, ,,5,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,06/18/2016, 10:19:44,1,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,2,med,,,,,,,,,,,,,,,,,1231
1,06/18/2016, 10:29:44,1,2,4,satellite,satellite,satellite, ,,3,low,,,,,,,focal,low,,,,,,,,,,,,,,,,,1231
1,06/18/2016, 13:26:30,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,med,11,med,10,med,14,med,916
1,06/18/2016, 13:36:30,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,5,med,focal,med,9,low,0,med,916
1,06/18/2016, 13:46:30,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,7,med,6,med,focal,med,7,med,916
1,06/18/2016, 13:56:30,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,7,med,6,med,2,med,focal,med,916
1,06/18/2016, 14:06:30,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,med,3,med,6,med,0,med,916
1,06/18/2016, 14:16:30,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,med,0,med,2,med,4,med,916
1,06/18/2016, 14:26:30,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,1,med,focal,med,4,med,5,med,916
1,06/18/2016, 14:36:30,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,6,low,5,med,focal,low,4,low,916
1,06/18/2016, 14:46:30,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,5,med,9,med,13,low,focal,med,916
1,06/18/2016, 14:56:30,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,med,9,med,0,med,1,med,916
1,06/18/2016, 15:06:30,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,med,2,med,6,low,3,med,916
1,06/18/2016, 15:09:10,0,3,1,satellite,satellite,satellite, ,,,,,,4,med,focal,low,,,,,,,5,med,,,,,,,,,,,1231
1,06/18/2016, 15:16:30,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,6,med,8,low,focal,med,4,med,916
1,06/18/2016, 15:19:10,0,3,1,satellite,satellite,satellite, ,,,,,,focal,low,0,low,,,,,,,8,med,,,,,,,,,,,1231
1,06/18/2016, 15:29:10,0,3,1,satellite,satellite,satellite, ,,,,,,2,med,7,low,,,,,,,focal,med,,,,,,,,,,,1231
1,06/18/2016, 15:39:10,0,3,1,satellite,satellite,satellite, ,,,,,,5,med,focal,low,,,,,,,12,med,,,,,,,,,,,1231
1,06/18/2016, 15:49:10,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,0,med,,,,,,,6,med,,,,,,,,,,,1231
1,06/18/2016, 15:59:10,0,3,1,satellite,satellite,satellite, ,,,,,,3,med,6,low,,,,,,,focal,med,,,,,,,,,,,1231
1,06/18/2016, 16:09:10,1,3,1,satellite,satellite,satellite, ,,,,,,4,med,focal,med,,,,,,,6,med,,,,,,,,,,,1231
1,06/18/2016, 16:19:10,1,3,1,satellite,satellite,satellite, ,,,,,,focal,med,0,med,,,,,,,6,med,,,,,,,,,,,1231
1,06/18/2016, 16:29:10,1,3,1,satellite,satellite,satellite, ,,,,,,7,low,7,low,,,,,,,focal,med,,,,,,,,,,,1231
1,06/18/2016, 16:39:10,2,3,1,satellite,satellite,satellite, ,,,,,,4,med,focal,med,,,,,,,5,med,,,,,,,,,,,1231
1,06/18/2016, 16:49:10,2,3,1,satellite,satellite,satellite, ,,,,,,focal,med,7,ground,,,,,,,4,low,,,,,,,,,,,1231
1,06/18/2016, 16:59:10,2,3,1,satellite,satellite,satellite, ,,,,,,6,low,8,low,,,,,,,focal,med,,,,,,,,,,,1231
1,06/19/2016, 06:23:41,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,7,low,,,,,,,,,,,,,,,,,916
1,06/19/2016, 06:33:41,1,2,4,satellite,satellite,satellite, ,,6,low,,,,,,,focal,low,,,,,,,,,,,,,,,,,916
1,06/19/2016, 06:43:41,1,2,4,satellite,satellite,satellite, ,,focal,unknown,,,,,,,8,low,,,,,,,,,,,,,,,,,916
1,06/19/2016, 06:53:41,1,2,4,satellite,satellite,satellite, ,,8,low,,,,,,,focal,low,,,,,,,,,,,,,,,,,916
