record,observer_id,date,time,time_meal,enclosure_access,location,focal_id,actor_id,receiver_id,duration_sec,occurrences,behavior,condition,activity,behavior_modifier,,,,
926,1231,06/10/2016,14:38:35,before,satellite_only,satellite,PE,PE,,13.295,1,movement,satellite,movement,,,,,
928,1231,06/10/2016,14:38:48,before,satellite_only,satellite,PE,PE,,7.574,1,feed,satellite,forage,,,,,
930,1231,06/10/2016,14:38:56,before,satellite_only,satellite,PE,PE,,8.647,1,movement,satellite,movement,,,,,
932,1231,06/10/2016,14:39:05,before,satellite_only,satellite,PE,PE,,8.457,1,inactive,satellite,inactive,,,,,
934,1231,06/10/2016,14:39:13,before,satellite_only,satellite,PE,PE,,17.964,1,feed,satellite,forage,,,,,
936,1231,06/10/2016,14:39:31,before,satellite_only,satellite,PE,PE,,6.758,1,movement,satellite,movement,,,,,
938,1231,06/10/2016,14:39:38,before,satellite_only,satellite,PE,PE,PE,15.79,1,sdb_scratching,satellite,self_directed,,,,,
940,1231,06/10/2016,14:39:54,before,satellite_only,satellite,PE,PE,,13.146,1,movement,satellite,movement,,,,,
942,1231,06/10/2016,14:40:07,before,satellite_only,satellite,PE,PE,,71.306,1,inactive,satellite,inactive,,,,,
948,1231,06/10/2016,14:41:45,after,satellite_only,satellite,ME,ME,,4.503,1,feed,satellite,forage,,,,,
950,1231,06/10/2016,14:41:50,after,satellite_only,satellite,ME,ME,,41.801,1,movement,satellite,movement,,,,,
952,1231,06/10/2016,14:42:32,after,satellite_only,satellite,ME,ME,,23.095,1,inactive,satellite,inactive,,,,,
954,1231,06/10/2016,14:42:55,after,satellite_only,satellite,ME,ME,,10.855,1,movement,satellite,movement,,,,,
956,1231,06/10/2016,14:43:06,after,satellite_only,satellite,ME,ME,,111.369,1,inactive,satellite,inactive,,,,,
958,1231,06/10/2016,14:44:57,after,satellite_only,satellite,ME,ME,ME,8.465,1,sdb_scratching,satellite,self_directed,,,,,
960,1231,06/10/2016,14:45:05,after,satellite_only,satellite,ME,ME,ME,11.149,1,sdb_groom,satellite,self_directed,,,,,
962,1231,06/10/2016,14:45:17,after,satellite_only,satellite,ME,ME,,22.357,1,inactive,satellite,inactive,,,,,
964,1231,06/10/2016,14:45:39,after,satellite_only,satellite,ME,ME,ME,20.339,1,sdb_groom,satellite,self_directed,,,,,
966,1231,06/10/2016,14:45:59,after,satellite_only,satellite,ME,ME,,10.915,1,movement,satellite,movement,,,,,
968,1231,06/10/2016,14:46:10,after,satellite_only,satellite,ME,ME,ME,11.598,1,sdb_groom,satellite,self_directed,,,,,
970,1231,06/10/2016,14:46:22,after,satellite_only,satellite,ME,ME,,3.788,1,movement,satellite,movement,,,,,
972,1231,06/10/2016,14:46:26,after,satellite_only,satellite,ME,ME,,59.967,1,feed,satellite,forage,,,,,
974,1231,06/10/2016,14:47:25,after,satellite_only,satellite,ME,ME,,8.452,1,movement,satellite,movement,,,,,
976,1231,06/10/2016,14:47:34,after,satellite_only,satellite,ME,ME,,52.21,1,feed,satellite,forage,,,,,
978,1231,06/10/2016,14:48:26,after,satellite_only,satellite,ME,ME,,9.756,1,movement,satellite,movement,,,,,
980,1231,06/10/2016,14:48:36,after,satellite_only,satellite,ME,ME,,7.948,1,inactive,satellite,inactive,,,,,
982,1231,06/10/2016,14:48:44,after,satellite_only,satellite,ME,ME,,9.926,1,movement,satellite,movement,,,,,
984,1231,06/10/2016,14:48:54,after,satellite_only,satellite,ME,ME,,95.7,1,feed,satellite,forage,,,,,
986,1231,06/10/2016,14:50:29,after,satellite_only,satellite,ME,ME,,41.356,1,movement,satellite,movement,,,,,
988,1231,06/10/2016,14:51:11,after,satellite_only,satellite,ME,ME,,27.467,1,feed,satellite,forage,,,,,
990,1231,06/10/2016,14:51:38,after,satellite_only,satellite,ME,ME,,40.976,1,movement,satellite,movement,,,,,
992,1231,06/10/2016,14:52:19,after,satellite_only,satellite,ME,ME,,13.276,1,feed,satellite,forage,,,,,
994,1231,06/10/2016,14:52:33,after,satellite_only,satellite,ME,ME,,8.786,1,inactive,satellite,inactive,,,,,
996,1231,06/10/2016,14:52:41,after,satellite_only,satellite,ME,ME,,15.421,1,movement,satellite,movement,,,,,
998,1231,06/10/2016,14:52:57,after,satellite_only,satellite,ME,ME,,39.373,1,inactive,satellite,inactive,,,,,
1000,1231,06/10/2016,14:53:36,after,satellite_only,satellite,ME,ME,,5.128,1,stb_swinging,satellite,abnormal,,,,,
1002,1231,06/10/2016,14:53:41,after,satellite_only,satellite,ME,ME,,17.389,1,inactive,satellite,inactive,,,,,
1004,1231,06/10/2016,14:53:59,after,satellite_only,satellite,ME,ME,,27.319,1,movement,satellite,movement,,,,,
1006,1231,06/10/2016,14:54:26,after,satellite_only,satellite,ME,ME,,21.323,1,feed,satellite,forage,,,,,
1008,1231,06/10/2016,14:54:47,after,satellite_only,satellite,ME,ME,,6.75,1,movement,satellite,movement,,,,,
1010,1231,06/10/2016,14:54:54,after,satellite_only,satellite,ME,ME,,107.751,1,feed,satellite,forage,,,,,
1012,1231,06/10/2016,14:56:42,after,satellite_only,satellite,ME,ME,,3.357,1,rubbing,satellite,sociosexual,,,,,
1014,1231,06/10/2016,14:56:45,after,satellite_only,satellite,ME,ME,,14.764,1,movement,satellite,movement,,,,,
1016,1231,06/10/2016,14:57:00,after,satellite_only,satellite,ME,ME,,29.674,1,drink,satellite,forage,,,,,
1018,1231,06/10/2016,14:57:30,after,satellite_only,satellite,ME,ME,,10.323,1,inactive,satellite,inactive,,,,,
1020,1231,06/10/2016,14:57:40,after,satellite_only,satellite,ME,ME,,4.909,1,movement,satellite,movement,,,,,
1022,1231,06/10/2016,14:57:45,after,satellite_only,satellite,ME,ME,,18.828,1,rubbing,satellite,sociosexual,,,,,
1024,1231,06/10/2016,14:58:04,after,satellite_only,satellite,ME,ME,,118.595,1,inactive,satellite,inactive,,,,,
1026,1231,06/10/2016,15:00:02,after,satellite_only,satellite,ME,ME,ME,9.876,1,sdb_touch,satellite,self_directed,,,,,
1028,1231,06/10/2016,15:00:12,after,satellite_only,satellite,ME,ME,,12.223,1,inactive,satellite,inactive,,,,,
1030,1231,06/10/2016,15:00:24,after,satellite_only,satellite,ME,ME,,12.761,1,movement,satellite,movement,,,,,
1032,1231,06/10/2016,15:00:37,after,satellite_only,satellite,ME,ME,,37.952,1,inactive,satellite,inactive,,,,,
1034,1231,06/10/2016,15:01:15,after,satellite_only,satellite,ME,ME,,5.717,1,stb_smushface,satellite,abnormal,,,,,
1036,1231,06/10/2016,15:01:21,after,satellite_only,satellite,ME,ME,,15.538,1,inactive,satellite,inactive,,,,,
1041,1231,06/10/2016,15:03:04,after,satellite_only,satellite,MA,MA,HUMAN,42.207,1,human_interaction,satellite,caregiver,,,,,
1043,1231,06/10/2016,15:03:47,after,satellite_only,satellite,MA,MA,,47.071,1,inactive,satellite,inactive,,,,,
1045,1231,06/10/2016,15:04:34,after,satellite_only,satellite,MA,MA,,19.675,1,human_interaction,satellite,caregiver,,,,,
1047,1231,06/10/2016,15:04:53,after,satellite_only,satellite,MA,MA,,75.515,1,inactive,satellite,inactive,,,,,
1049,1231,06/10/2016,15:06:09,after,satellite_only,satellite,MA,MA,MA,6.013,1,sdb_scratching,satellite,self_directed,,,,,
1051,1231,06/10/2016,15:06:15,after,satellite_only,satellite,MA,MA,,5.636,1,inactive,satellite,inactive,,,,,
1053,1231,06/10/2016,15:06:20,after,satellite_only,satellite,MA,MA,MA,41.707,1,stb_rocking,satellite,abnormal,,,,,
1055,1231,06/10/2016,15:07:02,after,satellite_only,satellite,MA,MA,,46.868,1,movement,satellite,movement,,,,,
1057,1231,06/10/2016,15:07:49,after,satellite_only,satellite,MA,MA,,4.404,1,inactive,satellite,inactive,,,,,
1059,1231,06/10/2016,15:07:53,after,satellite_only,satellite,MA,MA,,8.753,1,drink,satellite,forage,,,,,
1061,1231,06/10/2016,15:08:02,after,satellite_only,satellite,MA,MA,,11.098,1,movement,satellite,movement,,,,,
1063,1231,06/10/2016,15:08:13,after,satellite_only,satellite,MA,MA,MA,4.678,1,sdb_scratching,satellite,self_directed,,,,,
1065,1231,06/10/2016,15:08:18,after,satellite_only,satellite,MA,MA,,4.959,1,inactive,satellite,inactive,,,,,
1067,1231,06/10/2016,15:08:23,after,satellite_only,satellite,MA,MA,MA,7.201,1,sdb_scratching,satellite,self_directed,,,,,
1069,1231,06/10/2016,15:08:30,after,satellite_only,satellite,MA,MA,,10.287,1,drink,satellite,forage,,,,,
1071,1231,06/10/2016,15:08:40,after,satellite_only,satellite,MA,MA,,43.77,1,movement,satellite,movement,,,,,
1073,1231,06/10/2016,15:09:24,after,satellite_only,satellite,MA,MA,,5.229,1,inactive,satellite,inactive,,,,,
1075,1231,06/10/2016,15:09:29,after,satellite_only,satellite,MA,MA,,45.779,1,movement,satellite,movement,,,,,
1077,1231,06/10/2016,15:10:15,after,satellite_only,satellite,MA,MA,,2.974,1,stb_swinging,satellite,abnormal,,,,,
1079,1231,06/10/2016,15:10:18,after,satellite_only,satellite,MA,MA,,12.751,1,movement,satellite,movement,,,,,
1081,1231,06/10/2016,15:10:31,after,satellite_only,satellite,MA,MA,,4.391,1,inactive,satellite,inactive,,,,,
1083,1231,06/10/2016,15:10:35,after,satellite_only,satellite,MA,MA,MA,5.778,1,stb_rocking,satellite,abnormal,,,,,
1085,1231,06/10/2016,15:10:41,after,satellite_only,satellite,MA,MA,,43.525,1,movement,satellite,movement,,,,,
1087,1231,06/10/2016,15:11:25,none,satellite_only,satellite,MA,MA,,13.892,1,inactive,satellite,inactive,,,,,
1088,1231,06/10/2016,15:11:30,none,satellite_only,satellite,MA,MA,,0,1,v_whinny,satellite,vocalization,,,,,
1090,1231,06/10/2016,15:11:39,none,satellite_only,satellite,MA,MA,,17.668,1,feed,satellite,forage,,,,,
1092,1231,06/10/2016,15:11:56,none,satellite_only,satellite,MA,MA,,44.092,1,movement,satellite,movement,,,,,
1094,1231,06/10/2016,15:12:40,none,satellite_only,satellite,MA,MA,DU,34.53,1,groom,satellite,prosocial,,,,,
1096,1231,06/10/2016,15:13:15,none,satellite_only,satellite,MA,MA,,9.248,1,movement,satellite,movement,,,,,
1098,1231,06/10/2016,15:13:24,none,satellite_only,satellite,MA,MA,MA,4.856,1,sdb_scratching,satellite,self_directed,,,,,
1100,1231,06/10/2016,15:13:29,none,satellite_only,satellite,MA,MA,MA,12.566,1,stb_rocking,satellite,abnormal,,,,,
1102,1231,06/10/2016,15:13:41,none,satellite_only,satellite,MA,MA,,8.112,1,inactive,satellite,inactive,,,,,
1104,1231,06/10/2016,15:13:50,none,satellite_only,satellite,MA,MA,MA,10.52,1,stb_rocking,satellite,abnormal,,,,,
1106,1231,06/10/2016,15:14:00,none,satellite_only,satellite,MA,MA,,10.162,1,inactive,satellite,inactive,,,,,
1108,1231,06/10/2016,15:14:10,none,satellite_only,satellite,MA,MA,MA,31.971,1,stb_rocking,satellite,abnormal,,,,,
1110,1231,06/10/2016,15:14:42,none,satellite_only,satellite,MA,MA,MA,20.423,1,sdb_scratching,satellite,self_directed,,,,,
1112,1231,06/10/2016,15:15:03,none,satellite_only,satellite,MA,MA,,3.847,1,inactive,satellite,inactive,,,,,
1114,1231,06/10/2016,15:15:07,none,satellite_only,satellite,MA,MA,,53.405,1,movement,satellite,movement,,,,,
1116,1231,06/10/2016,15:16:00,none,satellite_only,satellite,MA,MA,MA,7.678,1,stb_rocking,satellite,abnormal,,,,,
1118,1231,06/10/2016,15:16:08,none,satellite_only,satellite,MA,MA,,33.573,1,movement,satellite,movement,,,,,
1120,1231,06/10/2016,15:16:41,none,satellite_only,satellite,MA,MA,MA,14.156,1,stb_rocking,satellite,abnormal,,,,,
1122,1231,06/10/2016,15:16:55,none,satellite_only,satellite,MA,MA,,6.27,1,movement,satellite,movement,,,,,
1124,1231,06/10/2016,15:17:02,none,satellite_only,satellite,MA,MA,MA,21.906,1,sdb_scratching,satellite,self_directed,,,,,
1126,1231,06/10/2016,15:17:23,none,satellite_only,satellite,MA,MA,,8.625,1,inactive,satellite,inactive,,,,,
1128,1231,06/10/2016,15:17:32,none,satellite_only,satellite,MA,MA,MA,7.466,1,sdb_scratching,satellite,self_directed,,,,,
1130,1231,06/10/2016,15:17:40,none,satellite_only,satellite,MA,MA,,12.432,1,movement,satellite,movement,,,,,
1132,1231,06/10/2016,15:17:52,none,satellite_only,satellite,MA,MA,MA,5.98,1,stb_rocking,satellite,abnormal,,,,,
1134,1231,06/10/2016,15:17:58,none,satellite_only,satellite,MA,MA,,17.214,1,movement,satellite,movement,,,,,
1136,1231,06/10/2016,15:18:15,none,satellite_only,satellite,MA,MA,,6.431,1,inactive,satellite,inactive,,,,,
1138,1231,06/10/2016,15:18:22,none,satellite_only,satellite,MA,MA,,9.491,1,movement,satellite,movement,,,,,
1140,1231,06/10/2016,15:18:31,none,satellite_only,satellite,MA,MA,MA,11.729,1,sdb_scratching,satellite,self_directed,,,,,
1142,1231,06/10/2016,15:18:43,none,satellite_only,satellite,MA,MA,,11.241,1,movement,satellite,movement,,,,,
1144,1231,06/10/2016,15:18:54,none,satellite_only,satellite,MA,MA,MA,7.227,1,stb_rocking,satellite,abnormal,,,,,
1146,1231,06/10/2016,15:19:01,none,satellite_only,satellite,MA,MA,,13.551,1,movement,satellite,movement,,,,,
1148,1231,06/10/2016,15:19:15,none,satellite_only,satellite,MA,MA,,5.221,1,inactive,satellite,inactive,,,,,
1150,1231,06/10/2016,15:19:20,none,satellite_only,satellite,MA,MA,MA,3.883,1,sdb_scratching,satellite,self_directed,,,,,
1152,1231,06/10/2016,15:19:24,none,satellite_only,satellite,MA,MA,,109.281,1,movement,satellite,movement,,,,,
1154,1231,06/10/2016,15:21:13,none,satellite_only,satellite,MA,MA,,18.386,1,inactive,satellite,inactive,,,,,
1156,1231,06/10/2016,15:21:32,none,satellite_only,satellite,MA,MA,,13.587,1,movement,satellite,movement,,,,,
1158,1231,06/10/2016,15:21:45,none,satellite_only,satellite,MA,MA,MA,6.153,1,stb_rocking,satellite,abnormal,,,,,
1160,1231,06/10/2016,15:21:51,none,satellite_only,satellite,MA,MA,MA,4.128,1,sdb_scratching,satellite,self_directed,,,,,
1162,1231,06/10/2016,15:21:56,none,satellite_only,satellite,MA,MA,MA,15.846,1,stb_rocking,satellite,abnormal,,,,,
1164,1231,06/10/2016,15:22:11,none,satellite_only,satellite,MA,MA,MA,16.759,1,sdb_groom,satellite,self_directed,,,,,
1166,1231,06/10/2016,15:22:28,none,satellite_only,satellite,MA,MA,MA,28.152,1,stb_rocking,satellite,abnormal,,,,,
1171,1231,06/10/2016,15:23:59,none,satellite_only,satellite,DU,DU,,2.949,1,inactive,satellite,inactive,,,,,
1173,1231,06/10/2016,15:24:02,none,satellite_only,satellite,DU,DU,DU,35.381,1,sdb_scratching,satellite,self_directed,,,,,
1175,1231,06/10/2016,15:24:37,none,satellite_only,satellite,DU,DU,,11.899,1,movement,satellite,movement,,,,,
1177,1231,06/10/2016,15:24:49,none,satellite_only,satellite,DU,DU,DU,23.78,1,sdb_scratching,satellite,self_directed,,,,,
1179,1231,06/10/2016,15:25:13,none,satellite_only,satellite,DU,DU,,15.723,1,movement,satellite,movement,,,,,
1181,1231,06/10/2016,15:25:29,none,satellite_only,satellite,DU,DU,,16.8,1,human_interaction,satellite,caregiver,,,,,
1183,1231,06/10/2016,15:25:46,none,satellite_only,satellite,DU,DU,,15.216,1,movement,satellite,movement,,,,,
1185,1231,06/10/2016,15:26:01,none,satellite_only,satellite,DU,DU,,15.534,1,human_interaction,satellite,caregiver,,,,,
1187,1231,06/10/2016,15:26:16,none,satellite_only,satellite,DU,DU,DU,31.015,1,sdb_scratching,satellite,self_directed,,,,,
1189,1231,06/10/2016,15:26:47,none,satellite_only,satellite,DU,DU,,4.384,1,inactive,satellite,inactive,,,,,
1191,1231,06/10/2016,15:26:52,none,satellite_only,satellite,DU,DU,,5.453,1,movement,satellite,movement,,,,,
1193,1231,06/10/2016,15:26:57,none,satellite_only,satellite,DU,DU,,4.744,1,inactive,satellite,inactive,,,,,
1195,1231,06/10/2016,15:27:02,none,satellite_only,satellite,DU,DU,,10.609,1,movement,satellite,movement,,,,,
1197,1231,06/10/2016,15:27:13,none,satellite_only,satellite,DU,DU,,11.962,1,inactive,satellite,inactive,,,,,
1199,1231,06/10/2016,15:27:25,none,satellite_only,satellite,DU,DU,,3.809,1,movement,satellite,movement,,,,,
1201,1231,06/10/2016,15:27:28,none,satellite_only,satellite,DU,DU,DU,9.232,1,sdb_scratching,satellite,self_directed,,,,,
1203,1231,06/10/2016,15:27:38,none,satellite_only,satellite,DU,DU,,14.38,1,movement,satellite,movement,,,,,
1205,1231,06/10/2016,15:27:52,none,satellite_only,satellite,DU,DU,DU,6.906,1,sdb_scratching,satellite,self_directed,,,,,
1207,1231,06/10/2016,15:27:59,none,satellite_only,satellite,DU,DU,,30.619,1,movement,satellite,movement,,,,,
1209,1231,06/10/2016,15:28:30,none,satellite_only,satellite,DU,DU,,11.612,1,stb_swinging,satellite,abnormal,,,,,
1211,1231,06/10/2016,15:28:41,none,satellite_only,satellite,DU,DU,,9.056,1,movement,satellite,movement,,,,,
1213,1231,06/10/2016,15:28:50,none,satellite_only,satellite,DU,DU,,14.548,1,human_interaction,satellite,caregiver,,,,,
1215,1231,06/10/2016,15:29:05,none,satellite_only,satellite,DU,DU,DU,28.337,1,sdb_scratching,satellite,self_directed,,,,,
1217,1231,06/10/2016,15:29:33,none,satellite_only,satellite,DU,DU,,10.766,1,human_interaction,satellite,caregiver,,,,,
1219,1231,06/10/2016,15:29:44,none,satellite_only,satellite,DU,DU,DU,13.132,1,sdb_scratching,satellite,self_directed,,,,,
1221,1231,06/10/2016,15:29:57,none,satellite_only,satellite,DU,DU,,17.037,1,movement,satellite,movement,,,,,
1223,1231,06/10/2016,15:30:14,none,satellite_only,satellite,DU,DU,,25.291,1,human_interaction,satellite,caregiver,,,,,
1225,1231,06/10/2016,15:30:39,none,satellite_only,satellite,DU,DU,,19.175,1,movement,satellite,movement,,,,,
1227,1231,06/10/2016,15:30:58,none,satellite_only,satellite,DU,DU,,6.521,1,stb_swinging,satellite,abnormal,,,,,
1229,1231,06/10/2016,15:31:05,none,satellite_only,satellite,DU,DU,,17.956,1,movement,satellite,movement,,,,,
1231,1231,06/10/2016,15:31:23,none,satellite_only,satellite,DU,DU,,53.418,1,human_interaction,satellite,caregiver,,,,,
1233,1231,06/10/2016,15:32:16,none,satellite_only,satellite,DU,DU,DU,5.305,1,sdb_scratching,satellite,self_directed,,,,,
1235,1231,06/10/2016,15:32:22,none,satellite_only,satellite,DU,DU,,32.817,1,human_interaction,satellite,caregiver,,,,,
1237,1231,06/10/2016,15:32:54,none,satellite_only,satellite,DU,DU,,12.021,1,movement,satellite,movement,,,,,
1239,1231,06/10/2016,15:33:07,none,satellite_only,satellite,DU,DU,,35.799,1,human_interaction,satellite,caregiver,,,,,
1241,1231,06/10/2016,15:33:42,none,satellite_only,satellite,DU,DU,DU,6.915,1,sdb_scratching,satellite,self_directed,,,,,
1243,1231,06/10/2016,15:33:49,none,satellite_only,satellite,DU,DU,,32.677,1,human_interaction,satellite,caregiver,,,,,
1245,1231,06/10/2016,15:34:22,none,satellite_only,satellite,DU,DU,,7.034,1,movement,satellite,movement,,,,,
1247,1231,06/10/2016,15:34:29,none,satellite_only,satellite,DU,DU,,6.651,1,inactive,satellite,inactive,,,,,
1249,1231,06/10/2016,15:34:36,none,satellite_only,satellite,DU,DU,,5.649,1,movement,satellite,movement,,,,,
1251,1231,06/10/2016,15:34:41,none,satellite_only,satellite,DU,DU,DU,21.994,1,sdb_scratching,satellite,self_directed,,,,,
1253,1231,06/10/2016,15:35:03,none,satellite_only,satellite,DU,DU,,41.747,1,human_interaction,satellite,caregiver,,,,,
1255,1231,06/10/2016,15:35:45,none,satellite_only,satellite,DU,DU,,4.584,1,movement,satellite,movement,,,,,
1257,1231,06/10/2016,15:35:50,none,satellite_only,satellite,DU,DU,,5.286,1,inactive,satellite,inactive,,,,,
1259,1231,06/10/2016,15:35:55,none,satellite_only,satellite,DU,DU,,10.248,1,movement,satellite,movement,,,,,
1261,1231,06/10/2016,15:36:05,none,satellite_only,satellite,DU,DU,,28.639,1,inactive,satellite,inactive,,,,,
1263,1231,06/10/2016,15:36:34,none,satellite_only,satellite,DU,DU,,10.132,1,movement,satellite,movement,,,,,
1265,1231,06/10/2016,15:36:44,none,satellite_only,satellite,DU,DU,DU,19.63,1,sdb_scratching,satellite,self_directed,,,,,
1267,1231,06/10/2016,15:37:03,none,satellite_only,satellite,DU,DU,,12.076,1,movement,satellite,movement,,,,,
1269,1231,06/10/2016,15:37:16,none,satellite_only,satellite,DU,DU,DU,5.198,1,sdb_scratching,satellite,self_directed,,,,,
1271,1231,06/10/2016,15:37:21,none,satellite_only,satellite,DU,DU,,111.952,1,human_interaction,satellite,caregiver,,,,,
1273,1231,06/10/2016,15:39:13,none,satellite_only,satellite,DU,DU,,21.707,1,movement,satellite,movement,,,,,
1275,1231,06/10/2016,15:39:34,none,satellite_only,satellite,DU,DU,,29.433,1,drink,satellite,forage,,,,,
1277,1231,06/10/2016,15:40:04,none,satellite_only,satellite,DU,DU,,4.226,1,movement,satellite,movement,,,,,
1279,1231,06/10/2016,15:40:08,none,satellite_only,satellite,DU,DU,,4.256,1,drink,satellite,forage,,,,,
1281,1231,06/10/2016,15:40:12,none,satellite_only,satellite,DU,DU,,9.758,1,movement,satellite,movement,,,,,
1283,1231,06/10/2016,15:40:22,none,satellite_only,satellite,DU,DU,,4.753,1,inactive,satellite,inactive,,,,,
1285,1231,06/10/2016,15:40:27,none,satellite_only,satellite,DU,DU,,6.808,1,movement,satellite,movement,,,,,
1287,1231,06/10/2016,15:40:34,none,satellite_only,satellite,DU,DU,DU,4.887,1,sdb_scratching,satellite,self_directed,,,,,
1289,1231,06/10/2016,15:40:39,none,satellite_only,satellite,DU,DU,,16.986,1,movement,satellite,movement,,,,,
1291,1231,06/10/2016,15:40:56,none,satellite_only,satellite,DU,DU,,8.051,1,stb_swinging,satellite,abnormal,,,,,
1293,1231,06/10/2016,15:41:04,none,satellite_only,satellite,DU,DU,,14.739,1,movement,satellite,movement,,,,,
1295,1231,06/10/2016,15:41:18,none,satellite_only,satellite,DU,DU,DU,16.483,1,sdb_scratching,satellite,self_directed,,,,,
1297,1231,06/10/2016,15:41:35,none,satellite_only,satellite,DU,DU,,6.185,1,movement,satellite,movement,,,,,
1299,1231,06/10/2016,15:41:41,none,satellite_only,satellite,DU,DU,,18.821,1,stb_swinging,satellite,abnormal,,,,,
1301,1231,06/10/2016,15:42:00,none,satellite_only,satellite,DU,DU,,18.149,1,movement,satellite,movement,,,,,
1303,1231,06/10/2016,15:42:18,none,satellite_only,satellite,DU,DU,,25.293,1,feed,satellite,forage,,,,,
