record,observer_id,date,period,month,time,time_meal,enclosure_access,n_encl,location,focal_id,actor_id,receiver_id,duration_sec,occurrences,behavior,condition,activity,behavior_modifier,focal_sex,focal_group,focal_age
74686,916,09/04/2016,aug-sep,3,11:17:27,none,satellite_only,1,satellite,CL,CL,,22.974,1,drink,satellite,forage,,male,sat2,subadult
74688,916,09/04/2016,aug-sep,3,11:17:50,none,satellite_only,1,satellite,CL,CL,,28.95,1,movement,satellite,movement,,male,sat2,subadult
74690,916,09/04/2016,aug-sep,3,11:18:19,none,satellite_only,1,satellite,CL,CL,,13.565,1,inactive,satellite,inactive,,male,sat2,subadult
74692,916,09/04/2016,aug-sep,3,11:18:32,none,satellite_only,1,satellite,CL,CL,CL,11.893,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
74693,916,09/04/2016,aug-sep,3,11:18:41,none,satellite_only,1,satellite,CL,CL,,0,1,v_whinny,satellite,vocalization,,male,sat2,subadult
74695,916,09/04/2016,aug-sep,3,11:18:44,none,satellite_only,1,satellite,CL,CL,,5.11,1,inactive,satellite,inactive,,male,sat2,subadult
74697,916,09/04/2016,aug-sep,3,11:18:49,none,satellite_only,1,satellite,CL,CL,CL,3.848,1,sdb_yawn,satellite,other,,male,sat2,subadult
74699,916,09/04/2016,aug-sep,3,11:18:53,none,satellite_only,1,satellite,CL,CL,,67.816,1,inactive,satellite,inactive,,male,sat2,subadult
74701,916,09/04/2016,aug-sep,3,11:20:01,none,satellite_only,1,satellite,CL,CL,,3.96,1,movement,satellite,movement,,male,sat2,subadult
74703,916,09/04/2016,aug-sep,3,11:20:05,none,satellite_only,1,satellite,CL,CL,,78.85,1,inactive,satellite,inactive,,male,sat2,subadult
74705,916,09/04/2016,aug-sep,3,11:21:24,none,satellite_only,1,satellite,CL,CL,CL,3.099,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
74707,916,09/04/2016,aug-sep,3,11:21:27,none,satellite_only,1,satellite,CL,CL,,138.433,1,inactive,satellite,inactive,,male,sat2,subadult
74709,916,09/04/2016,aug-sep,3,11:23:45,none,satellite_only,1,satellite,CL,CL,CL,33.956,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
74711,916,09/04/2016,aug-sep,3,11:24:19,none,satellite_only,1,satellite,CL,CL,,54.502,1,drink,satellite,forage,,male,sat2,subadult
74713,916,09/04/2016,aug-sep,3,11:25:14,none,satellite_only,1,satellite,CL,CL,,4.043,1,movement,satellite,movement,,male,sat2,subadult
74715,916,09/04/2016,aug-sep,3,11:25:18,none,satellite_only,1,satellite,CL,CL,,7.58,1,inactive,satellite,inactive,,male,sat2,subadult
74717,916,09/04/2016,aug-sep,3,11:25:25,none,satellite_only,1,satellite,CL,CL,CL,45.422,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
74719,916,09/04/2016,aug-sep,3,11:26:11,none,satellite_only,1,satellite,CL,CL,,3.667,1,movement,satellite,movement,,male,sat2,subadult
74721,916,09/04/2016,aug-sep,3,11:26:14,none,satellite_only,1,satellite,CL,CL,,75.188,1,inactive,satellite,inactive,,male,sat2,subadult
74723,916,09/04/2016,aug-sep,3,11:27:29,none,satellite_only,1,satellite,CL,CL,,5.479,1,movement,satellite,movement,,male,sat2,subadult
74725,916,09/04/2016,aug-sep,3,11:27:35,none,satellite_only,1,satellite,CL,CL,,3.782,1,inactive,satellite,inactive,,male,sat2,subadult
74727,916,09/04/2016,aug-sep,3,11:27:39,none,satellite_only,1,satellite,CL,CL,,5.325,1,movement,satellite,movement,,male,sat2,subadult
74729,916,09/04/2016,aug-sep,3,11:27:44,none,satellite_only,1,satellite,CL,CL,,28.71,1,inactive,satellite,inactive,,male,sat2,subadult
74731,916,09/04/2016,aug-sep,3,11:28:13,none,satellite_only,1,satellite,CL,CL,CL,32.433,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
74733,916,09/04/2016,aug-sep,3,11:28:45,none,satellite_only,1,satellite,CL,CL,,31.931,1,feed,satellite,forage,,male,sat2,subadult
74735,916,09/04/2016,aug-sep,3,11:29:17,none,satellite_only,1,satellite,CL,CL,,46.874,1,inactive,satellite,inactive,,male,sat2,subadult
74737,916,09/04/2016,aug-sep,3,11:30:04,none,satellite_only,1,satellite,CL,CL,CL,4.283,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
74739,916,09/04/2016,aug-sep,3,11:30:08,none,satellite_only,1,satellite,CL,CL,,9.607,1,inactive,satellite,inactive,,male,sat2,subadult
74741,916,09/04/2016,aug-sep,3,11:30:18,none,satellite_only,1,satellite,CL,CL,CL,4.216,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
74743,916,09/04/2016,aug-sep,3,11:30:22,none,satellite_only,1,satellite,CL,CL,,37.35,1,inactive,satellite,inactive,,male,sat2,subadult
74745,916,09/04/2016,aug-sep,3,11:30:59,none,satellite_only,1,satellite,CL,CL,,2.106,1,movement,satellite,movement,,male,sat2,subadult
74747,916,09/04/2016,aug-sep,3,11:31:02,none,satellite_only,1,satellite,CL,CL,CL,3.226,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
74749,916,09/04/2016,aug-sep,3,11:31:05,none,satellite_only,1,satellite,CL,CL,,53.701,1,inactive,satellite,inactive,,male,sat2,subadult
74751,916,09/04/2016,aug-sep,3,11:31:58,none,satellite_only,1,satellite,CL,CL,,43.204,1,movement,satellite,movement,,male,sat2,subadult
74753,916,09/04/2016,aug-sep,3,11:32:42,none,satellite_only,1,satellite,CL,CL,,17.792,1,inactive,satellite,inactive,,male,sat2,subadult
74758,916,09/04/2016,aug-sep,3,13:57:29,none,satellite_only,1,satellite,TR,TR,,12.66,1,inactive,satellite,inactive,,female,sat3,adult
74760,916,09/04/2016,aug-sep,3,13:57:42,none,satellite_only,1,satellite,TR,TR,HUMAN,3.429,1,human_interaction,satellite,caregiver,,female,sat3,adult
74762,916,09/04/2016,aug-sep,3,13:57:45,none,satellite_only,1,satellite,TR,TR,,3.226,1,movement,satellite,movement,,female,sat3,adult
74764,916,09/04/2016,aug-sep,3,13:57:49,none,satellite_only,1,satellite,TR,TR,,58.985,1,inactive,satellite,inactive,,female,sat3,adult
74766,916,09/04/2016,aug-sep,3,13:58:48,none,satellite_only,1,satellite,TR,TR,TR,16.486,1,sdb_scratching,satellite,self_directed,,female,sat3,adult
74768,916,09/04/2016,aug-sep,3,13:59:04,none,satellite_only,1,satellite,TR,TR,,25.522,1,inactive,satellite,inactive,,female,sat3,adult
74770,916,09/04/2016,aug-sep,3,13:59:30,none,satellite_only,1,satellite,TR,TR,,5.055,1,movement,satellite,movement,,female,sat3,adult
74772,916,09/04/2016,aug-sep,3,13:59:35,none,satellite_only,1,satellite,TR,TR,,6.284,1,inactive,satellite,inactive,,female,sat3,adult
74774,916,09/04/2016,aug-sep,3,13:59:41,none,satellite_only,1,satellite,TR,TR,RK,5.95,1,sit_in_proximity,satellite,inactive,,female,sat3,adult
74776,916,09/04/2016,aug-sep,3,13:59:47,none,satellite_only,1,satellite,TR,TR,RK,85.741,1,groom,satellite,prosocial,,female,sat3,adult
74778,916,09/04/2016,aug-sep,3,14:01:13,none,satellite_only,1,satellite,TR,TR,,4.67,1,movement,satellite,movement,,female,sat3,adult
74780,916,09/04/2016,aug-sep,3,14:01:17,none,satellite_only,1,satellite,TR,TR,,967.15,1,inactive,satellite,inactive,,female,sat3,adult
74786,916,09/04/2016,aug-sep,3,14:27:00,before,satellite_only,1,satellite,PO,PO,,174.767,1,rubbing,satellite,sociosexual,,male,sat3,adult
74788,916,09/04/2016,aug-sep,3,14:29:55,before,satellite_only,1,satellite,PO,PO,,9.618,1,movement,satellite,movement,,male,sat3,adult
74790,916,09/04/2016,aug-sep,3,14:30:05,before,satellite_only,1,satellite,PO,PO,,160.24,1,feed,satellite,forage,,male,sat3,adult
74792,916,09/04/2016,aug-sep,3,14:32:45,before,satellite_only,1,satellite,PO,PO,,85.837,1,rubbing,satellite,sociosexual,,male,sat3,adult
74794,916,09/04/2016,aug-sep,3,14:34:11,before,satellite_only,1,satellite,PO,PO,,136.468,1,inactive,satellite,inactive,,male,sat3,adult
74796,916,09/04/2016,aug-sep,3,14:36:27,before,satellite_only,1,satellite,PO,PO,PO,103.691,1,sdb_scratching,satellite,self_directed,,male,sat3,adult
74798,916,09/04/2016,aug-sep,3,14:38:11,before,satellite_only,1,satellite,PO,PO,,15.444,1,inactive,satellite,inactive,,male,sat3,adult
74800,916,09/04/2016,aug-sep,3,14:38:26,before,satellite_only,1,satellite,PO,PO,,129.507,1,not_visible,satellite,not_visible,,male,sat3,adult
74802,916,09/04/2016,aug-sep,3,14:40:36,before,satellite_only,1,satellite,PO,PO,,105.026,1,inactive,satellite,inactive,,male,sat3,adult
74804,916,09/04/2016,aug-sep,3,14:42:21,after,satellite_only,1,satellite,PO,PO,PO,31.983,1,sdb_scratching,satellite,self_directed,,male,sat3,adult
74806,916,09/04/2016,aug-sep,3,14:42:53,after,satellite_only,1,satellite,PO,PO,,64.423,1,inactive,satellite,inactive,,male,sat3,adult
74808,916,09/04/2016,aug-sep,3,14:43:57,after,satellite_only,1,satellite,PO,PO,,54.196,1,feed,satellite,forage,,male,sat3,adult
74810,916,09/04/2016,aug-sep,3,14:44:52,after,satellite_only,1,satellite,PO,PO,,27.949,1,inactive,satellite,inactive,,male,sat3,adult
74812,916,09/04/2016,aug-sep,3,14:45:20,after,satellite_only,1,satellite,PO,PO,,31.515,1,movement,satellite,movement,,male,sat3,adult
74814,916,09/04/2016,aug-sep,3,14:45:51,after,satellite_only,1,satellite,PO,PO,,4.308,1,inactive,satellite,inactive,,male,sat3,adult
74816,916,09/04/2016,aug-sep,3,14:45:55,after,satellite_only,1,satellite,PO,PO,,3.534,1,stb_headroll,satellite,abnormal,,male,sat3,adult
74818,916,09/04/2016,aug-sep,3,14:45:59,after,satellite_only,1,satellite,PO,PO,,1.582,1,inactive,satellite,inactive,,male,sat3,adult
74820,916,09/04/2016,aug-sep,3,14:46:01,after,satellite_only,1,satellite,PO,PO,,44.324,1,stb_swinging,satellite,abnormal,,male,sat3,adult
74826,916,09/05/2016,aug-sep,3,11:51:04,none,center_only,1,center,RK,RK,,90.546,1,inactive,center,inactive,,female,sat3,adult
74827,916,09/05/2016,aug-sep,3,11:51:09,none,center_only,1,center,RK,RK,,0,1,v_whinny,center,vocalization,,female,sat3,adult
74829,916,09/05/2016,aug-sep,3,11:52:35,none,center_only,1,center,RK,RK,RK,149.247,1,sdb_groom,center,self_directed,,female,sat3,adult
74831,916,09/05/2016,aug-sep,3,11:55:04,none,center_only,1,center,RK,RK,,195.986,1,inactive,center,inactive,,female,sat3,adult
74833,916,09/05/2016,aug-sep,3,11:58:20,none,center_only,1,center,RK,RK,RK,11.195,1,sdb_yawn,center,other,,female,sat3,adult
74835,916,09/05/2016,aug-sep,3,11:58:31,none,center_only,1,center,RK,RK,RK,9.919,1,sdb_scratching,center,self_directed,,female,sat3,adult
74837,916,09/05/2016,aug-sep,3,11:58:41,none,center_only,1,center,RK,RK,,107.593,1,inactive,center,inactive,,female,sat3,adult
74839,916,09/05/2016,aug-sep,3,12:00:29,none,center_only,1,center,RK,RK,RK,6.703,1,sdb_yawn,center,other,,female,sat3,adult
74841,916,09/05/2016,aug-sep,3,12:00:36,none,center_only,1,center,RK,RK,HUMAN,3.805,1,human_interaction,center,caregiver,,female,sat3,adult
74843,916,09/05/2016,aug-sep,3,12:00:39,none,center_only,1,center,RK,RK,,70.368,1,inactive,center,inactive,,female,sat3,adult
74845,916,09/05/2016,aug-sep,3,12:01:50,none,center_only,1,center,RK,RK,RK,3.886,1,sdb_yawn,center,other,,female,sat3,adult
74847,916,09/05/2016,aug-sep,3,12:01:54,none,center_only,1,center,RK,RK,,231.697,1,inactive,center,inactive,,female,sat3,adult
74849,916,09/05/2016,aug-sep,3,12:05:45,none,center_only,1,center,RK,RK,RK,33.206,1,sdb_scratching,center,self_directed,,female,sat3,adult
74851,916,09/05/2016,aug-sep,3,12:06:18,none,center_only,1,center,RK,RK,,33.097,1,inactive,center,inactive,,female,sat3,adult
74853,916,09/05/2016,aug-sep,3,12:06:52,none,center_only,1,center,RK,RK,,52.327,1,not_visible,center,not_visible,,female,sat3,adult
74855,916,09/05/2016,aug-sep,3,12:07:44,none,center_only,1,center,RK,RK,,77.193,1,inactive,center,inactive,,female,sat3,adult
74857,916,09/05/2016,aug-sep,3,12:09:01,none,center_only,1,center,RK,RK,RK,44.924,1,sdb_groom,center,self_directed,,female,sat3,adult
74859,916,09/05/2016,aug-sep,3,12:09:46,none,center_only,1,center,RK,RK,,2.6,1,movement,center,movement,,female,sat3,adult
74861,916,09/05/2016,aug-sep,3,12:09:49,none,center_only,1,center,RK,RK,RK,32.582,1,sdb_scratching,center,self_directed,,female,sat3,adult
74863,916,09/05/2016,aug-sep,3,12:10:21,none,center_only,1,center,RK,RK,,38.604,1,movement,center,movement,,female,sat3,adult
74868,916,09/05/2016,aug-sep,3,12:12:36,none,both_enclosures,2,center,PP,PP,,0,1,v_whinny,cbc,vocalization,,female,sat3,adult
74869,916,09/05/2016,aug-sep,3,12:12:38,none,both_enclosures,2,center,PP,PP,,230.23,1,inactive,cbc,inactive,,female,sat3,adult
74870,916,09/05/2016,aug-sep,3,12:15:26,none,both_enclosures,2,center,PP,PP,,0,1,v_whinny,cbc,vocalization,,female,sat3,adult
74872,916,09/05/2016,aug-sep,3,12:16:28,none,both_enclosures,2,center,PP,PP,,79.059,1,not_visible,cbc,not_visible,,female,sat3,adult
74874,916,09/05/2016,aug-sep,3,12:17:47,none,both_enclosures,2,center,PP,PP,,88.222,1,inactive,cbc,inactive,,female,sat3,adult
74876,916,09/05/2016,aug-sep,3,12:19:15,none,both_enclosures,2,center,PP,PP,,62.115,1,movement,cbc,movement,,female,sat3,adult
74877,916,09/05/2016,aug-sep,3,12:20:16,none,both_enclosures,2,center,PP,PP,,0,1,v_whinny,cbc,vocalization,,female,sat3,adult
74879,916,09/05/2016,aug-sep,3,12:20:17,none,both_enclosures,2,center,PP,PP,,595.444,1,inactive,cbc,inactive,,female,sat3,adult
74881,916,09/05/2016,aug-sep,3,12:30:13,none,both_enclosures,2,center,PP,PP,,18.772,1,not_visible,cbc,not_visible,,female,sat3,adult
74883,916,09/05/2016,aug-sep,3,12:30:32,none,both_enclosures,2,center,PP,PP,,118.081,1,inactive,cbc,inactive,,female,sat3,adult
74888,916,09/05/2016,aug-sep,3,14:22:34,before,satellite_only,1,satellite,FY,FY,,55.345,1,movement,satellite,movement,,female,sat1,adult
74890,916,09/05/2016,aug-sep,3,14:23:29,before,satellite_only,1,satellite,FY,FY,,16.181,1,inactive,satellite,inactive,,female,sat1,adult
74892,916,09/05/2016,aug-sep,3,14:23:45,before,satellite_only,1,satellite,FY,FY,FY,4.289,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
74894,916,09/05/2016,aug-sep,3,14:23:50,before,satellite_only,1,satellite,FY,FY,,69.95,1,not_visible,satellite,not_visible,,female,sat1,adult
74896,916,09/05/2016,aug-sep,3,14:25:00,before,satellite_only,1,satellite,FY,FY,,3.564,1,movement,satellite,movement,,female,sat1,adult
74898,916,09/05/2016,aug-sep,3,14:25:03,before,satellite_only,1,satellite,FY,FY,FY,1.953,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
74900,916,09/05/2016,aug-sep,3,14:25:05,before,satellite_only,1,satellite,FY,FY,,6.564,1,movement,satellite,movement,,female,sat1,adult
74902,916,09/05/2016,aug-sep,3,14:25:12,before,satellite_only,1,satellite,FY,FY,,58.929,1,not_visible,satellite,not_visible,,female,sat1,adult
74904,916,09/05/2016,aug-sep,3,14:26:11,before,satellite_only,1,satellite,FY,FY,,128.128,1,movement,satellite,movement,,female,sat1,adult
74906,916,09/05/2016,aug-sep,3,14:28:19,before,satellite_only,1,satellite,FY,FY,,83.076,1,inactive,satellite,inactive,,female,sat1,adult
74908,916,09/05/2016,aug-sep,3,14:29:42,before,satellite_only,1,satellite,FY,FY,,32.389,1,movement,satellite,movement,,female,sat1,adult
74909,916,09/05/2016,aug-sep,3,14:30:09,before,satellite_only,1,satellite,FY,FY,,0,1,v_longcall,satellite,vocalization,,female,sat1,adult
74911,916,09/05/2016,aug-sep,3,14:30:14,before,satellite_only,1,satellite,FY,FY,,54.3,1,inactive,satellite,inactive,,female,sat1,adult
74914,916,09/05/2016,aug-sep,3,14:31:09,before,satellite_only,1,satellite,FY,FY,,4.401,1,movement,satellite,movement,,female,sat1,adult
74916,916,09/05/2016,aug-sep,3,14:31:13,before,satellite_only,1,satellite,FY,FY,FY,19.639,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
74918,916,09/05/2016,aug-sep,3,14:31:33,before,satellite_only,1,satellite,FY,FY,,134.93,1,movement,satellite,movement,,female,sat1,adult
74920,916,09/05/2016,aug-sep,3,14:33:47,before,satellite_only,1,satellite,FY,FY,,57.586,1,not_visible,satellite,not_visible,,female,sat1,adult
74922,916,09/05/2016,aug-sep,3,14:34:45,before,satellite_only,1,satellite,FY,FY,,163.717,1,feed,satellite,forage,,female,sat1,adult
74923,916,09/05/2016,aug-sep,3,14:34:59,before,satellite_only,1,satellite,FY,FY,,0,1,v_whinny,satellite,vocalization,,female,sat1,adult
74924,916,09/05/2016,aug-sep,3,14:36:47,before,satellite_only,1,satellite,FY,FY,,0,1,v_whinny,satellite,vocalization,,female,sat1,adult
74926,916,09/05/2016,aug-sep,3,14:37:29,before,satellite_only,1,satellite,FY,FY,,30.183,1,movement,satellite,movement,,female,sat1,adult
74928,916,09/05/2016,aug-sep,3,14:37:59,before,satellite_only,1,satellite,FY,FY,,40.896,1,feed,satellite,forage,,female,sat1,adult
74930,916,09/05/2016,aug-sep,3,14:38:40,before,satellite_only,1,satellite,FY,FY,,30.226,1,movement,satellite,movement,,female,sat1,adult
74932,916,09/05/2016,aug-sep,3,14:39:10,before,satellite_only,1,satellite,FY,FY,,90.106,1,feed,satellite,forage,,female,sat1,adult
74934,916,09/05/2016,aug-sep,3,14:40:40,before,satellite_only,1,satellite,FY,FY,,9.644,1,inactive,satellite,inactive,,female,sat1,adult
74936,916,09/05/2016,aug-sep,3,14:40:50,before,satellite_only,1,satellite,FY,FY,,85.703,1,movement,satellite,movement,,female,sat1,adult
74943,916,09/05/2016,aug-sep,3,16:25:39,before,satellite_only,1,satellite,PA,PA,,371.458,1,inactive,satellite,inactive,,female,sat1,adult
74945,916,09/05/2016,aug-sep,3,16:31:50,before,satellite_only,1,satellite,PA,PA,PA,21.126,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
74947,916,09/05/2016,aug-sep,3,16:32:12,before,satellite_only,1,satellite,PA,PA,,11.377,1,inactive,satellite,inactive,,female,sat1,adult
74949,916,09/05/2016,aug-sep,3,16:32:23,before,satellite_only,1,satellite,PA,PA,PA,13.662,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
74951,916,09/05/2016,aug-sep,3,16:32:37,before,satellite_only,1,satellite,PA,PA,,5.071,1,movement,satellite,movement,,female,sat1,adult
74953,916,09/05/2016,aug-sep,3,16:32:42,before,satellite_only,1,satellite,PA,PA,PA,42.376,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
74955,916,09/05/2016,aug-sep,3,16:33:24,before,satellite_only,1,satellite,PA,PA,,3.686,1,movement,satellite,movement,,female,sat1,adult
74957,916,09/05/2016,aug-sep,3,16:33:28,before,satellite_only,1,satellite,PA,PA,PA,6.112,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
74959,916,09/05/2016,aug-sep,3,16:33:34,before,satellite_only,1,satellite,PA,PA,,11.374,1,inactive,satellite,inactive,,female,sat1,adult
74961,916,09/05/2016,aug-sep,3,16:33:45,before,satellite_only,1,satellite,PA,PA,PA,8.047,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
74963,916,09/05/2016,aug-sep,3,16:33:53,before,satellite_only,1,satellite,PA,PA,,5.695,1,inactive,satellite,inactive,,female,sat1,adult
74965,916,09/05/2016,aug-sep,3,16:33:59,before,satellite_only,1,satellite,PA,PA,,61.499,1,not_visible,satellite,not_visible,,female,sat1,adult
74967,916,09/05/2016,aug-sep,3,16:35:01,before,satellite_only,1,satellite,PA,PA,,6.168,1,stb_swinging,satellite,abnormal,,female,sat1,adult
74969,916,09/05/2016,aug-sep,3,16:35:07,before,satellite_only,1,satellite,PA,PA,,32.165,1,movement,satellite,movement,,female,sat1,adult
74971,916,09/05/2016,aug-sep,3,16:35:39,before,satellite_only,1,satellite,PA,PA,,6.115,1,stb_swinging,satellite,abnormal,,female,sat1,adult
74973,916,09/05/2016,aug-sep,3,16:35:45,before,satellite_only,1,satellite,PA,PA,,28.825,1,movement,satellite,movement,,female,sat1,adult
74975,916,09/05/2016,aug-sep,3,16:36:14,before,satellite_only,1,satellite,PA,PA,,9.048,1,feed,satellite,forage,,female,sat1,adult
74977,916,09/05/2016,aug-sep,3,16:36:23,before,satellite_only,1,satellite,PA,PA,,4.612,1,movement,satellite,movement,,female,sat1,adult
74979,916,09/05/2016,aug-sep,3,16:36:27,before,satellite_only,1,satellite,PA,PA,,22.431,1,inactive,satellite,inactive,,female,sat1,adult
74981,916,09/05/2016,aug-sep,3,16:36:50,before,satellite_only,1,satellite,PA,PA,,41.99,1,stb_swinging,satellite,abnormal,,female,sat1,adult
74983,916,09/05/2016,aug-sep,3,16:37:32,before,satellite_only,1,satellite,PA,PA,,8.637,1,movement,satellite,movement,,female,sat1,adult
74985,916,09/05/2016,aug-sep,3,16:37:41,before,satellite_only,1,satellite,PA,PA,,4.379,1,inactive,satellite,inactive,,female,sat1,adult
74987,916,09/05/2016,aug-sep,3,16:37:45,before,satellite_only,1,satellite,PA,PA,PA,6.535,1,sdb_touch,satellite,self_directed,,female,sat1,adult
74989,916,09/05/2016,aug-sep,3,16:37:51,before,satellite_only,1,satellite,PA,PA,,11.3,1,inactive,satellite,inactive,,female,sat1,adult
74991,916,09/05/2016,aug-sep,3,16:38:03,after,satellite_only,1,satellite,PA,PA,,6.417,1,movement,satellite,movement,,female,sat1,adult
74993,916,09/05/2016,aug-sep,3,16:38:09,after,satellite_only,1,satellite,PA,PA,,30.408,1,stb_swinging,satellite,abnormal,,female,sat1,adult
74995,916,09/05/2016,aug-sep,3,16:38:40,after,satellite_only,1,satellite,PA,PA,,33.068,1,movement,satellite,movement,,female,sat1,adult
74997,916,09/05/2016,aug-sep,3,16:39:13,after,satellite_only,1,satellite,PA,PA,,21.164,1,stb_swinging,satellite,abnormal,,female,sat1,adult
74999,916,09/05/2016,aug-sep,3,16:39:34,after,satellite_only,1,satellite,PA,PA,,26.421,1,movement,satellite,movement,,female,sat1,adult
75001,916,09/05/2016,aug-sep,3,16:40:00,after,satellite_only,1,satellite,PA,PA,,28.955,1,stb_swinging,satellite,abnormal,,female,sat1,adult
75003,916,09/05/2016,aug-sep,3,16:40:29,after,satellite_only,1,satellite,PA,PA,,38.214,1,movement,satellite,movement,,female,sat1,adult
75005,916,09/05/2016,aug-sep,3,16:41:07,after,satellite_only,1,satellite,PA,PA,,24.226,1,stb_swinging,satellite,abnormal,,female,sat1,adult
75007,916,09/05/2016,aug-sep,3,16:41:32,after,satellite_only,1,satellite,PA,PA,,4.49,1,movement,satellite,movement,,female,sat1,adult
75009,916,09/05/2016,aug-sep,3,16:41:36,after,satellite_only,1,satellite,PA,PA,,7.086,1,inactive,satellite,inactive,,female,sat1,adult
75011,916,09/05/2016,aug-sep,3,16:41:43,after,satellite_only,1,satellite,PA,PA,,5.36,1,movement,satellite,movement,,female,sat1,adult
75013,916,09/05/2016,aug-sep,3,16:41:49,after,satellite_only,1,satellite,PA,PA,,5.977,1,inactive,satellite,inactive,,female,sat1,adult
75015,916,09/05/2016,aug-sep,3,16:41:55,after,satellite_only,1,satellite,PA,PA,,24.865,1,stb_swinging,satellite,abnormal,,female,sat1,adult
75017,916,09/05/2016,aug-sep,3,16:42:19,after,satellite_only,1,satellite,PA,PA,,16.427,1,inactive,satellite,inactive,,female,sat1,adult
75019,916,09/05/2016,aug-sep,3,16:42:36,after,satellite_only,1,satellite,PA,PA,,33.168,1,stb_swinging,satellite,abnormal,,female,sat1,adult
75021,916,09/05/2016,aug-sep,3,16:43:09,after,satellite_only,1,satellite,PA,PA,,3.59,1,movement,satellite,movement,,female,sat1,adult
75023,916,09/05/2016,aug-sep,3,16:43:13,after,satellite_only,1,satellite,PA,PA,,132.642,1,feed,satellite,forage,,female,sat1,adult
75024,916,09/05/2016,aug-sep,3,16:43:14,after,satellite_only,1,satellite,PA,PA,,0,1,v_whinny,satellite,vocalization,,female,sat1,adult
75266,916,09/06/2016,aug-sep,3,7:00:00,before,both_enclosures,2,center,MA,MA,MA,52.629,1,sdb_scratching,cbc,self_directed,,female,sat2,subadult
75268,916,09/06/2016,aug-sep,3,7:00:52,before,both_enclosures,2,center,MA,MA,,2.594,1,inactive,cbc,inactive,,female,sat2,subadult
75270,916,09/06/2016,aug-sep,3,7:00:55,before,both_enclosures,2,center,MA,MA,,21.58,1,movement,cbc,movement,,female,sat2,subadult
75272,916,09/06/2016,aug-sep,3,7:01:17,before,both_enclosures,2,center,MA,MA,MA,183.246,1,sdb_scratching,cbc,self_directed,,female,sat2,subadult
75274,916,09/06/2016,aug-sep,3,7:04:20,before,both_enclosures,2,center,MA,MA,,35.328,1,movement,cbc,movement,,female,sat2,subadult
75276,916,09/06/2016,aug-sep,3,7:04:55,before,both_enclosures,2,center,MA,MA,,6.888,1,inactive,cbc,inactive,,female,sat2,subadult
75278,916,09/06/2016,aug-sep,3,7:05:02,before,both_enclosures,2,center,MA,MA,,11.767,1,movement,cbc,movement,,female,sat2,subadult
75283,916,09/06/2016,aug-sep,3,7:06:24,before,both_enclosures,2,satellite,DU,DU,,108.235,1,inactive,sbc,inactive,,female,sat2,subadult
75285,916,09/06/2016,aug-sep,3,7:08:12,before,both_enclosures,2,satellite,DU,DU,DU,199.912,1,sdb_groom,sbc,self_directed,,female,sat2,subadult
75287,916,09/06/2016,aug-sep,3,7:11:32,before,both_enclosures,2,satellite,DU,DU,,46.418,1,movement,sbc,movement,,female,sat2,subadult
75290,916,09/06/2016,aug-sep,3,7:12:19,after,both_enclosures,2,satellite,DU,DU,,202.391,1,feed,sbc,forage,,female,sat2,subadult
75292,916,09/06/2016,aug-sep,3,7:15:41,after,both_enclosures,2,satellite,DU,DU,,51.555,1,movement,sbc,movement,,female,sat2,subadult
75294,916,09/06/2016,aug-sep,3,7:16:33,after,both_enclosures,2,satellite,DU,DU,,15.546,1,drink,sbc,forage,,female,sat2,subadult
75297,916,09/06/2016,aug-sep,3,7:16:48,after,both_enclosures,2,satellite,DU,DU,,18.603,1,drink,sbc,forage,,female,sat2,subadult
75299,916,09/06/2016,aug-sep,3,7:17:07,after,both_enclosures,2,satellite,DU,DU,,10.817,1,feed,sbc,forage,,female,sat2,subadult
75301,916,09/06/2016,aug-sep,3,7:17:18,after,both_enclosures,2,satellite,DU,DU,ME,6.573,1,feed_cofeed,sbc,forage,,female,sat2,subadult
75303,916,09/06/2016,aug-sep,3,7:17:24,after,both_enclosures,2,satellite,DU,DU,,28.521,1,feed,sbc,forage,,female,sat2,subadult
75305,916,09/06/2016,aug-sep,3,7:17:53,after,both_enclosures,2,satellite,DU,DU,DU,7.887,1,sdb_scratching,sbc,self_directed,,female,sat2,subadult
75307,916,09/06/2016,aug-sep,3,7:18:01,after,both_enclosures,2,satellite,DU,DU,,3.722,1,human_interaction,sbc,caregiver,,female,sat2,subadult
75309,916,09/06/2016,aug-sep,3,7:18:04,after,both_enclosures,2,satellite,DU,DU,DU,13.926,1,sdb_scratching,sbc,self_directed,,female,sat2,subadult
