observer_id,date,period,month,time,time_meal,n_encl,location_focal,focal_id,focal_sex,focal_group,focal_age,height_index,height_scaled,nearest_id,nearest_m,n_prox_1m,n_prox_5m,scans
1231,08/25/2016,aug_sep,3, 16:27:50,before,1,satellite,PA,female,sat1,adult,2,2,FY,7,0,0,1
916,08/26/2016,aug_sep,3, 08:52:34,none,1,satellite,DU,female,sat2,subadult,2,2,PE,4,0,1,1
916,08/26/2016,aug_sep,3, 09:02:34,none,1,satellite,MA,female,sat2,subadult,2,2,PE,2,0,2,1
916,08/26/2016,aug_sep,3, 09:12:34,none,1,satellite,ME,female,sat2,subadult,2,2,MA,1,1,3,1
916,08/26/2016,aug_sep,3, 09:22:34,none,1,satellite,PE,female,sat2,subadult,1,1,multiple,6,0,0,1
916,08/26/2016,aug_sep,3, 09:42:34,none,1,satellite,DU,female,sat2,subadult,2,2,MA,4,0,1,1
916,08/26/2016,aug_sep,3, 09:52:34,none,1,satellite,MA,female,sat2,subadult,1,1,CL,6,0,0,1
916,08/26/2016,aug_sep,3, 10:02:34,before,1,satellite,ME,female,sat2,subadult,2,2,CL,5,0,1,1
916,08/26/2016,aug_sep,3, 10:12:34,before,1,satellite,ME,female,sat2,subadult,2,2,multiple,2,0,3,1
916,08/26/2016,aug_sep,3, 10:32:34,after,1,satellite,PE,female,sat2,subadult,2,2,DU,2,0,1,1
916,08/26/2016,aug_sep,3, 10:52:34,after,1,satellite,DU,female,sat2,subadult,2,2,ME,5,0,1,1
916,08/26/2016,aug_sep,3, 11:02:34,none,1,satellite,MA,female,sat2,subadult,2,2,PE,5,0,1,1
1231,08/26/2016,aug_sep,3, 13:43:46,none,2,center,PA,female,sat1,adult,3,2,FY,13,0,0,1
1231,08/26/2016,aug_sep,3, 13:53:46,none,1,satellite,FY,female,sat1,adult,1,1,PA,13,0,0,1
1231,08/26/2016,aug_sep,3, 14:13:46,before,2,satellite,PA,female,sat1,adult,2,2,none,,0,0,1
1231,08/26/2016,aug_sep,3, 14:23:46,before,2,center,FY,female,sat1,adult,1,1,none,,0,0,1
1231,08/26/2016,aug_sep,3, 14:53:46,after,1,center,FY,female,sat1,adult,1,1,PA,8,0,0,1
916,08/26/2016,aug_sep,3, 15:11:17,none,1,satellite,PP,female,sat3,adult,2,2,TR,3,0,2,1
1231,08/26/2016,aug_sep,3, 15:13:46,none,1,center,PA,female,sat1,adult,2,1,FY,8,0,0,1
916,08/26/2016,aug_sep,3, 15:21:17,none,1,satellite,RK,female,sat3,adult,2,2,PP,3,0,2,1
1231,08/26/2016,aug_sep,3, 15:23:46,none,1,center,FY,female,sat1,adult,2,1,PA,2,0,1,1
916,08/26/2016,aug_sep,3, 15:31:17,none,1,satellite,TR,female,sat3,adult,2,2,RK,0,1,1,1
916,08/26/2016,aug_sep,3, 15:51:17,none,1,satellite,PP,female,sat3,adult,1,1,PO,2,0,1,1
916,08/26/2016,aug_sep,3, 16:01:17,before,1,satellite,RK,female,sat3,adult,2,2,TR,2,0,1,1
916,08/26/2016,aug_sep,3, 16:11:17,before,1,satellite,TR,female,sat3,adult,2,2,PP,2,0,1,1
916,08/27/2016,aug_sep,3, 06:28:16,none,1,satellite,PP,female,sat3,adult,2,2,TR,4,0,2,1
916,08/27/2016,aug_sep,3, 06:38:16,before,1,satellite,RK,female,sat3,adult,1,1,multiple,4,0,2,1
916,08/27/2016,aug_sep,3, 06:48:16,before,1,satellite,TR,female,sat3,adult,2,2,RK,3,0,2,1
916,08/27/2016,aug_sep,3, 07:18:16,after,1,satellite,PP,female,sat3,adult,1,1,TR,6,0,0,1
916,08/27/2016,aug_sep,3, 07:28:16,after,1,satellite,RK,female,sat3,adult,2,2,TR,4,0,1,1
916,08/27/2016,aug_sep,3, 07:38:16,none,1,satellite,TR,female,sat3,adult,2,2,RK,5,0,1,1
916,08/27/2016,aug_sep,3, 07:48:16,none,1,satellite,RK,female,sat3,adult,2,2,TR,1,1,1,1
1231,08/27/2016,aug_sep,3, 08:43:33,none,1,satellite,PA,female,sat1,adult,2,2,FY,9,0,0,1
1231,08/27/2016,aug_sep,3, 08:53:33,none,1,satellite,FY,female,sat1,adult,2,2,PA,3,0,1,1
1231,08/27/2016,aug_sep,3, 09:13:33,none,1,satellite,PA,female,sat1,adult,2,2,FY,3,0,1,1
1231,08/27/2016,aug_sep,3, 09:23:33,none,1,satellite,FY,female,sat1,adult,2,2,PA,3,0,1,1
1231,08/27/2016,aug_sep,3, 09:43:33,none,1,satellite,PA,female,sat1,adult,1,1,FY,6,0,0,1
1231,08/27/2016,aug_sep,3, 09:53:33,none,1,satellite,FY,female,sat1,adult,2,2,PA,5,0,1,1
1231,08/27/2016,aug_sep,3, 10:13:33,before,1,satellite,PA,female,sat1,adult,2,2,FY,3,0,1,1
1231,08/27/2016,aug_sep,3, 10:33:33,after,1,satellite,PA,female,sat1,adult,2,2,FY,8,0,0,1
916,08/27/2016,aug_sep,3, 15:16:41,none,2,satellite,DU,female,sat2,subadult,1,1,none,,0,0,1
916,08/27/2016,aug_sep,3, 15:26:41,none,2,center,MA,female,sat2,subadult,0,0,PE,11,0,0,1
916,08/27/2016,aug_sep,3, 15:36:41,none,2,center,ME,female,sat2,subadult,1,1,MA,5,0,1,1
916,08/27/2016,aug_sep,3, 15:46:41,none,2,satellite,PE,female,sat2,subadult,2,2,DU,8,0,0,1
916,08/27/2016,aug_sep,3, 16:06:41,before,2,center,DU,female,sat2,subadult,2,1,PE,6,0,0,1
916,08/27/2016,aug_sep,3, 16:16:41,before,2,center,MA,female,sat2,subadult,1,1,none,,0,0,1
916,08/27/2016,aug_sep,3, 16:26:41,before,2,center,ME,female,sat2,subadult,4,2,MA,13,0,0,1
916,08/27/2016,aug_sep,3, 16:36:41,after,2,center,PE,female,sat2,subadult,2,1,MA,5,0,1,1
916,08/27/2016,aug_sep,3, 16:56:41,after,2,satellite,DU,female,sat2,subadult,1,1,PE,1,1,1,1
916,08/27/2016,aug_sep,3, 17:06:41,none,2,center,MA,female,sat2,subadult,2,1,PE,2,0,2,1
916,08/27/2016,aug_sep,3, 17:16:41,none,2,center,ME,female,sat2,subadult,2,1,MA,7,0,0,1
1231,08/28/2016,aug_sep,3, 06:14:36,none,1,satellite,FY,female,sat1,adult,2,2,PA,3,0,1,1
1231,08/28/2016,aug_sep,3, 06:24:36,none,1,satellite,PA,female,sat1,adult,2,2,FY,13,0,0,1
1231,08/28/2016,aug_sep,3, 06:44:36,before,1,satellite,FY,female,sat1,adult,2,2,PA,5,0,1,1
1231,08/28/2016,aug_sep,3, 06:54:36,before,1,satellite,PA,female,sat1,adult,2,2,FY,7,0,0,1
1231,08/28/2016,aug_sep,3, 07:14:36,after,1,satellite,FY,female,sat1,adult,2,2,PA,5,0,1,1
1231,08/28/2016,aug_sep,3, 07:24:36,after,1,satellite,PA,female,sat1,adult,2,2,FY,5,0,1,1
1231,08/28/2016,aug_sep,3, 07:54:36,none,1,satellite,FY,female,sat1,adult,2,2,PA,4,0,1,1
1231,08/28/2016,aug_sep,3, 08:04:36,none,1,satellite,PA,female,sat1,adult,2,2,FY,11,0,0,1
916,08/28/2016,aug_sep,3, 08:55:35,none,1,satellite,PP,female,sat3,adult,2,2,PO,6,0,0,1
916,08/28/2016,aug_sep,3, 09:05:35,none,1,satellite,RK,female,sat3,adult,1,1,multiple,6,0,0,1
916,08/28/2016,aug_sep,3, 09:15:35,none,1,satellite,TR,female,sat3,adult,2,2,RK,3,0,2,1
916,08/28/2016,aug_sep,3, 09:45:35,none,1,satellite,PP,female,sat3,adult,2,2,multiple,7,0,0,1
916,08/28/2016,aug_sep,3, 14:42:07,after,2,satellite,DU,female,sat2,subadult,1,1,ME,7,0,0,1
916,08/28/2016,aug_sep,3, 14:52:07,after,2,center,MA,female,sat2,subadult,0,0,ME,6,0,0,1
916,08/28/2016,aug_sep,3, 15:02:07,none,2,center,ME,female,sat2,subadult,2,1,CL,7,0,0,1
916,08/28/2016,aug_sep,3, 15:12:07,none,2,center,PE,female,sat2,subadult,3,2,CL,7,0,0,1
916,08/28/2016,aug_sep,3, 15:32:07,none,2,satellite,DU,female,sat2,subadult,2,2,ME,4,0,1,1
916,08/28/2016,aug_sep,3, 15:42:07,none,2,center,MA,female,sat2,subadult,2,1,CL,8,0,0,1
916,08/28/2016,aug_sep,3, 15:52:07,none,2,satellite,ME,female,sat2,subadult,1,1,DU,5,0,1,1
916,08/28/2016,aug_sep,3, 16:02:07,before,2,satellite,PE,female,sat2,subadult,2,2,DU,3,0,1,1
1231,08/29/2016,aug_sep,3, 06:35:39,before,2,center,PE,female,sat2,subadult,3,2,CL,8,0,0,1
1231,08/29/2016,aug_sep,3, 06:45:39,before,2,satellite,DU,female,sat2,subadult,1,1,ME,2,0,1,1
1231,08/29/2016,aug_sep,3, 06:55:39,before,2,center,ME,female,sat2,subadult,3,2,MA,10,0,0,1
1231,08/29/2016,aug_sep,3, 07:05:39,after,2,center,MA,female,sat2,subadult,2,1,PE,2,0,1,1
1231,08/29/2016,aug_sep,3, 07:25:39,after,2,satellite,PE,female,sat2,subadult,2,2,CL,5,0,1,1
1231,08/29/2016,aug_sep,3, 07:35:39,none,2,satellite,DU,female,sat2,subadult,1,1,ME,7,0,0,1
1231,08/29/2016,aug_sep,3, 07:45:39,none,2,center,ME,female,sat2,subadult,2,1,CL,2,0,2,1
1231,08/29/2016,aug_sep,3, 07:55:39,none,2,center,MA,female,sat2,subadult,0,0,CL,8,0,0,1
1231,08/29/2016,aug_sep,3, 08:15:39,none,2,center,PE,female,sat2,subadult,1,1,MA,13,0,0,1
916,08/29/2016,aug_sep,3, 14:40:36,after,1,satellite,FY,female,sat1,adult,2,2,PA,3,0,1,1
916,08/29/2016,aug_sep,3, 14:50:36,after,1,satellite,PA,female,sat1,adult,2,2,FY,7,0,0,1
916,08/29/2016,aug_sep,3, 15:10:36,none,1,satellite,FY,female,sat1,adult,2,2,PA,1,1,1,1
1231,08/29/2016,aug_sep,3, 15:13:59,none,2,satellite,TR,female,sat3,adult,2,2,none,,0,0,1
916,08/29/2016,aug_sep,3, 15:20:36,none,1,satellite,PA,female,sat1,adult,2,2,FY,4,0,1,1
1231,08/29/2016,aug_sep,3, 15:23:59,none,2,satellite,RK,female,sat3,adult,2,2,none,,0,0,1
1231,08/29/2016,aug_sep,3, 15:33:59,none,1,center,PP,female,sat3,adult,1,1,PO,11,0,0,1
916,08/29/2016,aug_sep,3, 15:40:36,none,1,satellite,FY,female,sat1,adult,1,1,PA,6,0,0,1
916,08/29/2016,aug_sep,3, 15:50:36,none,1,satellite,PA,female,sat1,adult,2,2,FY,2,0,1,1
1231,08/29/2016,aug_sep,3, 15:53:59,none,2,satellite,TR,female,sat3,adult,0,0,RK,8,0,0,1
1231,08/29/2016,aug_sep,3, 16:03:59,before,2,satellite,RK,female,sat3,adult,2,2,TR,3,0,1,1
1231,08/29/2016,aug_sep,3, 16:13:59,before,2,center,PP,female,sat3,adult,1,1,PO,13,0,0,1
1231,08/29/2016,aug_sep,3, 16:33:59,after,2,satellite,TR,female,sat3,adult,0,0,RK,3,0,1,1
1231,08/30/2016,aug_sep,3, 09:42:16,none,1,satellite,ME,female,sat2,subadult,1,1,DU,3,0,3,1
1231,08/30/2016,aug_sep,3, 09:52:16,none,1,satellite,MA,female,sat2,subadult,2,2,PE,3,0,2,1
1231,08/30/2016,aug_sep,3, 10:02:16,before,1,satellite,DU,female,sat2,subadult,2,2,MA,2,0,2,1
1231,08/30/2016,aug_sep,3, 10:12:16,before,1,satellite,PE,female,sat2,subadult,2,2,CL,6,0,0,1
1231,08/30/2016,aug_sep,3, 10:32:16,after,1,satellite,ME,female,sat2,subadult,1,1,PE,1,1,1,1
1231,08/30/2016,aug_sep,3, 10:42:16,after,1,satellite,MA,female,sat2,subadult,2,2,ME,1,1,3,1
1231,08/30/2016,aug_sep,3, 10:52:16,after,1,satellite,DU,female,sat2,subadult,1,1,CL,5,0,1,1
1231,08/30/2016,aug_sep,3, 11:02:16,none,1,satellite,PE,female,sat2,subadult,2,2,Me,5,0,1,1
1231,08/30/2016,aug_sep,3, 11:22:16,none,1,satellite,ME,female,sat2,subadult,2,2,CL,4,0,1,1
1231,08/30/2016,aug_sep,3, 11:32:16,none,1,satellite,MA,female,sat2,subadult,2,2,PE,3,0,2,1
916,08/30/2016,aug_sep,3, 13:43:41,none,1,satellite,FY,female,sat1,adult,2,2,PA,2,0,1,1
916,08/30/2016,aug_sep,3, 13:53:41,none,1,satellite,PA,female,sat1,adult,2,2,FY,1,1,1,1
1231,08/30/2016,aug_sep,3, 14:08:39,before,2,center,PP,female,sat3,adult,1,1,TR,8,0,0,1
1231,08/30/2016,aug_sep,3, 14:18:39,before,2,satellite,RK,female,sat3,adult,2,2,none,,0,0,1
916,08/30/2016,aug_sep,3, 14:23:41,before,1,satellite,FY,female,sat1,adult,1,1,PA,12,0,0,1
1231,08/30/2016,aug_sep,3, 14:28:39,before,2,center,TR,female,sat3,adult,1,1,multiple,11,0,0,1
916,08/30/2016,aug_sep,3, 14:33:41,after,1,satellite,PA,female,sat1,adult,1,1,FY,6,0,0,1
1231,08/30/2016,aug_sep,3, 14:48:39,after,2,satellite,PP,female,sat3,adult,2,2,RK,3,0,1,1
916,08/30/2016,aug_sep,3, 14:53:41,after,1,satellite,FY,female,sat1,adult,2,2,PA,2,0,1,1
1231,08/30/2016,aug_sep,3, 14:58:39,after,2,satellite,RK,female,sat3,adult,2,2,PP,3,0,1,1
916,08/30/2016,aug_sep,3, 15:03:41,none,1,satellite,PA,female,sat1,adult,2,2,FY,5,0,1,1
1231,08/30/2016,aug_sep,3, 15:08:39,none,2,satellite,TR,female,sat3,adult,2,2,RK,12,0,0,1
1231,08/30/2016,aug_sep,3, 15:28:39,none,2,center,PP,female,sat3,adult,1,1,PO,11,0,0,1
1231,08/30/2016,aug_sep,3, 15:38:39,none,2,satellite,RK,female,sat3,adult,2,2,none,,0,0,1
1231,08/30/2016,aug_sep,3, 15:48:39,none,2,satellite,TR,female,sat3,adult,2,2,RK,7,0,0,1
916,09/04/2016,aug_sep,3, 07:29:46,after,1,satellite,PP,female,sat3,adult,2,2,multiple,6,0,0,1
916,09/04/2016,aug_sep,3, 07:39:46,none,1,satellite,RK,female,sat3,adult,2,2,TR,3,0,1,1
916,09/04/2016,aug_sep,3, 07:49:46,none,1,satellite,TR,female,sat3,adult,2,2,RK,4,0,2,1
916,09/04/2016,aug_sep,3, 08:29:46,none,1,satellite,PP,female,sat3,adult,1,1,PO,3,0,1,1
916,09/04/2016,aug_sep,3, 08:39:46,none,1,satellite,RK,female,sat3,adult,1,1,TR,6,0,0,1
916,09/04/2016,aug_sep,3, 08:49:46,none,1,satellite,TR,female,sat3,adult,2,2,RK,5,0,1,1
916,09/04/2016,aug_sep,3, 09:09:46,none,1,satellite,PP,female,sat3,adult,1,1,PO,1,1,1,1
916,09/04/2016,aug_sep,3, 09:25:21,none,2,center,FY,female,sat1,adult,1,1,none,,0,0,1
916,09/04/2016,aug_sep,3, 09:35:21,none,2,center,PA,female,sat1,adult,2,1,FY,7,0,0,1
916,09/04/2016,aug_sep,3, 09:55:21,none,2,center,FY,female,sat1,adult,2,1,PA,12,0,0,1
916,09/04/2016,aug_sep,3, 10:05:21,before,2,satellite,PA,female,sat1,adult,2,2,none,,0,0,1
916,09/04/2016,aug_sep,3, 10:25:21,before,2,center,FY,female,sat1,adult,2,1,PA,4,0,1,1
916,09/04/2016,aug_sep,3, 10:35:21,after,2,center,PA,female,sat1,adult,2,1,FY,12,0,0,1
916,09/04/2016,aug_sep,3, 10:55:21,after,2,satellite,FY,female,sat1,adult,1,1,PA,5,0,1,1
916,09/04/2016,aug_sep,3, 11:05:21,none,2,center,PA,female,sat1,adult,2,1,FY,8,0,0,1
916,09/04/2016,aug_sep,3, 14:06:10,before,1,satellite,DU,female,sat2,subadult,1,1,CL,5,0,1,1
916,09/04/2016,aug_sep,3, 14:16:10,before,1,satellite,MA,female,sat2,subadult,2,2,PE,2,0,2,1
916,09/04/2016,aug_sep,3, 14:26:10,before,1,satellite,ME,female,sat2,subadult,2,2,CL,4,0,1,1
916,09/04/2016,aug_sep,3, 14:36:10,after,1,satellite,PE,female,sat2,subadult,2,2,MA,2,0,4,1
916,09/04/2016,aug_sep,3, 15:06:10,none,1,satellite,DU,female,sat2,subadult,1,1,ME,1,1,3,1
916,09/05/2016,aug_sep,3, 12:01:13,none,1,satellite,DU,female,sat2,subadult,1,1,multiple,5,0,2,1
916,09/05/2016,aug_sep,3, 12:11:13,none,1,satellite,MA,female,sat2,subadult,2,2,multiple,1,3,3,1
916,09/05/2016,aug_sep,3, 12:21:13,none,1,satellite,ME,female,sat2,subadult,1,1,DU,0,2,3,1
916,09/05/2016,aug_sep,3, 12:31:13,none,1,satellite,PE,female,sat2,subadult,1,1,multiple,2,3,4,1
916,09/07/2016,aug_sep,3, 06:43:16,before,1,satellite,FY,female,sat1,adult,2,2,PA,11,0,0,1
916,09/07/2016,aug_sep,3, 06:53:16,before,1,satellite,PA,female,sat1,adult,2,2,FY,5,0,1,1
916,09/07/2016,aug_sep,3, 07:13:16,after,1,satellite,FY,female,sat1,adult,1,1,PA,8,0,0,1
916,09/07/2016,aug_sep,3, 07:23:16,after,1,satellite,PA,female,sat1,adult,2,2,FY,8,0,0,1
916,06/10/2016,jun_jul,1, 05:56:10,none,2,satellite,CL,male,sat2,subadult,2,2,multiple,8,0,0,1
916,06/10/2016,jun_jul,1, 06:46:10,before,2,satellite,CL,male,sat2,subadult,0,0,DU,2,0,2,1
916,06/10/2016,jun_jul,1, 07:36:10,none,1,satellite,CL,male,sat2,subadult,1,1,ME,2,0,3,1
916,06/10/2016,jun_jul,1, 14:20:04,before,2,center,PO,male,sat3,adult,1,1,RK,7,0,0,1
916,06/10/2016,jun_jul,1, 15:20:04,none,1,center,PO,male,sat3,adult,1,1,RK,4,0,1,1
916,06/10/2016,jun_jul,1, 15:50:04,none,1,satellite,PO,male,sat3,adult,1,1,RK,6,0,0,1
1231,06/11/2016,jun_jul,1, 08:33:48,none,1,satellite,CL,male,sat2,subadult,1,1,ME,5,0,1,1
1231,06/11/2016,jun_jul,1, 09:33:48,none,1,satellite,CL,male,sat2,subadult,1,1,MA,2,0,2,1
916,06/12/2016,jun_jul,1, 13:48:03,none,1,satellite,CL,male,sat2,subadult,1,1,ME,4,0,1,1
916,06/12/2016,jun_jul,1, 14:38:03,after,1,satellite,CL,male,sat2,subadult,1,1,multiple,4,0,3,1
916,06/12/2016,jun_jul,1, 15:28:03,none,1,satellite,CL,male,sat2,subadult,1,1,PE,2,0,2,1
916,06/13/2016,jun_jul,1, 09:29:44,none,1,satellite,PO,male,sat3,adult,0,0,TR,4,0,1,1
916,06/13/2016,jun_jul,1, 09:59:44,none,1,satellite,PO,male,sat3,adult,0,0,TR,5,0,1,1
916,06/13/2016,jun_jul,1, 10:29:44,before,1,satellite,PO,male,sat3,adult,0,0,TR,4,0,2,1
916,06/13/2016,jun_jul,1, 10:49:44,after,1,satellite,PO,male,sat3,adult,0,0,TR,4,0,1,1
916,06/13/2016,jun_jul,1, 16:27:52,before,1,satellite,CL,male,sat2,subadult,1,1,PE,2,0,2,1
916,06/13/2016,jun_jul,1, 17:17:52,none,1,satellite,CL,male,sat2,subadult,2,2,MA,3,0,1,1
916,06/14/2016,jun_jul,1, 05:52:52,none,1,satellite,CL,male,sat2,subadult,2,2,multiple,3,0,2,1
916,06/14/2016,jun_jul,1, 06:42:52,before,2,center,CL,male,sat2,subadult,2,1,MA,5,0,1,1
916,06/14/2016,jun_jul,1, 07:12:52,after,2,center,CL,male,sat2,subadult,2,1,PE,6,0,0,1
916,06/14/2016,jun_jul,1, 07:42:52,none,1,center,CL,male,sat2,subadult,1,1,MA,2,0,2,1
916,06/14/2016,jun_jul,1, 14:00:45,before,1,satellite,PO,male,sat3,adult,0,0,PP,5,0,1,1
916,06/14/2016,jun_jul,1, 14:40:45,after,1,satellite,PO,male,sat3,adult,0,0,PP,6,0,0,1
916,06/14/2016,jun_jul,1, 15:10:45,none,1,satellite,PO,male,sat3,adult,1,1,multiple,7,0,0,1
916,06/14/2016,jun_jul,1, 15:50:45,none,1,satellite,PO,male,sat3,adult,2,2,TR,9,0,0,1
1231,06/15/2016,jun_jul,1, 09:39:50,none,1,satellite,CL,male,sat2,subadult,2,2,MA,3,0,3,1
1231,06/15/2016,jun_jul,1, 10:29:50,before,1,satellite,CL,male,sat2,subadult,2,2,DU,5,0,1,1
1231,06/15/2016,jun_jul,1, 15:45:40,none,2,center,PO,male,sat3,adult,1,1,RK,12,0,0,1
1231,06/15/2016,jun_jul,1, 16:25:40,before,2,satellite,PO,male,sat3,adult,1,1,RK,11,0,0,1
1231,06/15/2016,jun_jul,1, 17:05:40,none,2,center,PO,male,sat3,adult,0,0,RK,7,0,0,1
916,06/16/2016,jun_jul,1, 05:56:09,none,2,satellite,PO,male,sat3,adult,2,2,none,,0,0,1
916,06/16/2016,jun_jul,1, 06:26:09,none,2,satellite,PO,male,sat3,adult,1,1,TR,14,0,0,1
916,06/16/2016,jun_jul,1, 07:16:09,after,1,satellite,PO,male,sat3,adult,1,1,PP,1,1,1,1
916,06/16/2016,jun_jul,1, 13:01:57,none,1,satellite,CL,male,sat2,subadult,2,2,PE,3,0,3,1
916,06/16/2016,jun_jul,1, 13:51:57,none,1,satellite,CL,male,sat2,subadult,2,2,DU,2,0,3,1
1231,06/17/2016,jun_jul,1, 09:04:47,none,1,satellite,PO,male,sat3,adult,1,1,RK,11,0,0,1
1231,06/17/2016,jun_jul,1, 09:44:47,none,1,satellite,PO,male,sat3,adult,2,2,PP,2,0,2,1
916,06/18/2016,jun_jul,1, 13:26:30,none,1,satellite,PO,male,sat3,adult,2,2,RK,10,0,0,1
916,06/18/2016,jun_jul,1, 14:06:30,before,1,satellite,PO,male,sat3,adult,2,2,TR,0,1,2,1
916,06/18/2016,jun_jul,1, 14:16:30,before,1,satellite,PO,male,sat3,adult,2,2,PP,0,1,3,1
916,06/18/2016,jun_jul,1, 14:56:30,after,1,satellite,PO,male,sat3,adult,2,2,RK,0,2,2,1
916,06/18/2016,jun_jul,1, 15:06:30,none,1,satellite,PO,male,sat3,adult,2,2,PP,2,0,2,1
1231,06/19/2016,jun_jul,1, 09:51:09,none,1,satellite,CL,male,sat2,subadult,2,2,DU,3,0,1,1
1231,06/19/2016,jun_jul,1, 10:41:09,after,1,satellite,CL,male,sat2,subadult,1,1,MA,6,0,0,1
1231,06/19/2016,jun_jul,1, 11:01:09,none,1,satellite,CL,male,sat2,subadult,1,1,DU,2,0,3,1
1231,06/19/2016,jun_jul,1, 15:57:24,none,2,satellite,PO,male,sat3,adult,1,1,RK,9,0,0,1
1231,06/19/2016,jun_jul,1, 16:37:24,after,2,satellite,PO,male,sat3,adult,1,1,PP,3,0,2,1
1231,06/19/2016,jun_jul,1, 17:17:24,none,2,satellite,PO,male,sat3,adult,1,1,TR,15,0,0,1
916,06/20/2016,jun_jul,1, 05:57:53,none,2,center,PO,male,sat3,adult,2,1,TR,7,0,0,1
916,06/20/2016,jun_jul,1, 06:37:53,before,2,satellite,PO,male,sat3,adult,2,2,none,,0,0,1
916,06/20/2016,jun_jul,1, 07:17:53,after,2,center,PO,male,sat3,adult,1,1,PP,11,0,0,1
916,06/20/2016,jun_jul,1, 13:59:02,none,1,satellite,CL,male,sat2,subadult,0,0,ME,1,1,3,1
916,06/20/2016,jun_jul,1, 14:49:02,after,1,satellite,CL,male,sat2,subadult,1,1,DU,2,0,2,1
916,06/20/2016,jun_jul,1, 15:29:02,none,1,satellite,CL,male,sat2,subadult,0,0,DU,4,0,1,1
1231,06/21/2016,jun_jul,1, 09:07:19,none,1,satellite,PO,male,sat3,adult,0,0,PP,2,0,1,1
1231,06/21/2016,jun_jul,1, 09:47:19,none,1,satellite,PO,male,sat3,adult,1,1,PP,4,0,1,1
1231,06/21/2016,jun_jul,1, 10:27:19,before,1,satellite,PO,male,sat3,adult,1,1,TR,4,0,1,1
1231,06/21/2016,jun_jul,1, 15:23:36,none,1,satellite,CL,male,sat2,subadult,2,2,DU,3,0,2,1
1231,06/21/2016,jun_jul,1, 16:13:36,before,1,satellite,CL,male,sat2,subadult,1,1,PE,3,0,2,1
1231,06/21/2016,jun_jul,1, 17:03:36,none,1,satellite,CL,male,sat2,subadult,2,2,DU,3,0,3,1
1231,06/24/2016,jun_jul,1, 06:04:59,none,1,satellite,CL,male,sat2,subadult,1,1,MA,4,0,3,1
1231,06/24/2016,jun_jul,1, 06:54:59,before,1,satellite,CL,male,sat2,subadult,2,2,ME,4,0,2,1
1231,06/24/2016,jun_jul,1, 07:44:59,none,1,satellite,CL,male,sat2,subadult,2,2,DU,6,0,0,1
1231,06/24/2016,jun_jul,1, 13:13:07,none,1,satellite,PO,male,sat3,adult,2,2,PP,4,0,1,1
1231,06/24/2016,jun_jul,1, 13:53:07,none,1,satellite,PO,male,sat3,adult,2,2,PP,4,0,1,1
1231,06/24/2016,jun_jul,1, 14:23:07,before,1,satellite,PO,male,sat3,adult,1,1,TR,12,0,0,1
916,06/27/2016,jun_jul,1, 08:49:24,none,1,satellite,CL,male,sat2,subadult,2,2,ME,3,0,3,1
916,06/27/2016,jun_jul,1, 09:39:24,none,1,satellite,CL,male,sat2,subadult,2,2,multiple,2,0,4,1
916,06/27/2016,jun_jul,1, 14:54:02,after,2,satellite,PO,male,sat3,adult,1,1,PP,7,0,0,1
916,06/27/2016,jun_jul,1, 16:29:36,before,2,satellite,PO,male,sat3,adult,1,1,multiple,4,0,2,1
916,06/29/2016,jun_jul,1, 05:46:49,none,2,center,PO,male,sat3,adult,0,0,PP,7,0,0,1
916,06/29/2016,jun_jul,1, 06:36:49,before,1,center,PO,male,sat3,adult,4,2,RK,8,0,0,1
916,06/29/2016,jun_jul,1, 07:16:49,after,2,satellite,PO,male,sat3,adult,1,1,RK,1,1,2,1
916,06/29/2016,jun_jul,1, 15:17:07,none,1,satellite,CL,male,sat2,subadult,2,2,DU,2,0,2,1
916,06/29/2016,jun_jul,1, 16:07:07,before,1,satellite,CL,male,sat2,subadult,2,2,multiple,5,0,2,1
916,06/29/2016,jun_jul,1, 16:57:07,after,1,satellite,CL,male,sat2,subadult,2,2,MA,4,0,1,1
916,07/01/2016,jun_jul,1, 08:18:16,none,1,satellite,PO,male,sat3,adult,2,2,PP,6,0,0,1
916,07/01/2016,jun_jul,1, 09:18:16,none,1,satellite,PO,male,sat3,adult,2,2,PP,4,0,2,1
916,07/01/2016,jun_jul,1, 09:58:16,none,1,satellite,PO,male,sat3,adult,1,1,PP,2,0,2,1
916,07/01/2016,jun_jul,1, 14:53:22,after,1,center,CL,male,sat2,subadult,1,1,ME,3,0,2,1
916,07/01/2016,jun_jul,1, 15:43:22,none,1,center,CL,male,sat2,subadult,2,1,MA,6,0,0,1
916,07/01/2016,jun_jul,1, 15:53:22,none,1,center,CL,male,sat2,subadult,3,2,MA,4,0,2,1
916,07/01/2016,jun_jul,1, 16:33:22,after,1,center,CL,male,sat2,subadult,2,1,DU,4,0,1,1
916,07/05/2016,jun_jul,1, 05:59:16,none,1,satellite,CL,male,sat2,subadult,0,0,multiple,3,0,2,1
916,07/05/2016,jun_jul,1, 06:49:16,before,1,satellite,CL,male,sat2,subadult,2,2,DU,6,0,0,1
916,07/06/2016,jun_jul,1, 16:57:40,after,1,satellite,PO,male,sat3,adult,2,2,PP,8,0,0,1
1231,07/07/2016,jun_jul,1, 08:57:14,none,1,center,CL,male,sat2,subadult,1,1,PE,4,0,1,1
1231,07/07/2016,jun_jul,1, 09:47:14,none,1,satellite,CL,male,sat2,subadult,2,2,MA,3,0,2,1
